article_id,article_url,year,analysis_period_order,analysis_period,title,n_keyword_records,n_unique_concepts,concepts
60446,"https://www.archivespp.pl/Burnout-neurotic-symptoms-and-coping-strategies-among-Polish-medical-students,60446,0,2.html",2015,3,2015-2019,"Burnout, neurotic symptoms and coping strategies among Polish medical students",5,5,"choroby somatyczne i współchorobowość medyczna | dzieci, adolescenci i rodzina | interwencje terapeutyczne i rehabilitacja | neurobiologia, genetyka i biomarkery | trauma, PTSD i zaburzenia stresowe"
60511,"https://www.archivespp.pl/Evaluation-of-the-efficacy-of-ADHD-treatment-with-the-use-of-EEG-biofeedback-method,60511,0,2.html",2015,3,2015-2019,Evaluation of the efficacy of ADHD treatment with the use of EEG-biofeedback method in comparison to methylphenidate,3,3,"metylofenidat | neurobiologia, genetyka i biomarkery | zaburzenia neurorozwojowe i autyzm"
60513,"https://www.archivespp.pl/Post-discharge-medication-adherence-in-schizophrenia,60513,0,2.html",2015,3,2015-2019,Post-discharge medication adherence in schizophrenia,5,4,"po wypisie | przestrzeganie zaleceń i współpraca w leczeniu | ryzyko, czynniki ochronne i predyktory | schizofrenia i zaburzenia psychotyczne"
60532,"https://www.archivespp.pl/Symptoms-of-cardiovascular-diseases-in-the-course-of-mental-disorders,60532,0,2.html",2015,3,2015-2019,Symptoms of cardiovascular diseases in the course of mental disorders,3,3,schizofrenia i zaburzenia psychotyczne | somatization | zaburzenia dysocjacyjne i somatoformiczne
60644,"https://www.archivespp.pl/E-Learning-Is-it-any-better-than-Traditional-Approaches-in-Psychotherapy-Education,60644,0,2.html",2015,3,2015-2019,E-Learning: Is it any better than Traditional Approaches in Psychotherapy Education?,5,3,edukacja medyczna i szkolenie | technologie cyfrowe i internet | zaburzenia osobowości i cechy osobowości
60949,"https://www.archivespp.pl/Clinical-Philosophy-for-the-treatment-of-paranoid-schizophrenia-and-obsessive-compulsive,60949,0,2.html",2015,3,2015-2019,Clinical Philosophy for the treatment of paranoid schizophrenia and obsessive-compulsive disorder,5,4,"filozofia, fenomenologia i antropologia | schizofrenia i zaburzenia psychotyczne | terapia poznawczo-behawioralna i terapie trzeciej fali | zaburzenie obsesyjno-kompulsyjne i pokrewne"
61033,"https://www.archivespp.pl/Reflection-on-the-possibility-of-alternative-approach-to-the-psychopathology-of-functional,61033,0,2.html",2015,3,2015-2019,Reflection on the possibility of alternative approach to the psychopathology of “functional” disorders,4,4,functional zaburzenie | interwencje terapeutyczne i rehabilitacja | language | zaburzenia osobowości i cechy osobowości
61049,"https://www.archivespp.pl/Psychological-Center-as-a-Foundation-for-the-Practical-Training-of-Clinical-psychologists,61049,0,2.html",2015,3,2015-2019,Psychological Center as a Foundation for the Practical Training of Clinical psychologists at the Saint-Petersburg State University,4,3,client challenges | interwencje terapeutyczne i rehabilitacja | poradnictwo i konsultacja psychologiczna
61082,"https://www.archivespp.pl/Stress-Management-Techniques,61082,0,2.html",2015,3,2015-2019,Stress Management Techniques,3,1,"trauma, PTSD i zaburzenia stresowe"
61255,"https://www.archivespp.pl/Positive-and-negative-urgency-and-sleep-quality-among-patients-with-borderline-and,61255,0,2.html",2015,3,2015-2019,Positive and negative urgency and sleep quality among patients with borderline and antisocial personality disorder,4,4,popędliwość negatywna | popędliwość pozytywna | schizofrenia i zaburzenia psychotyczne | zaburzenia snu
61610,"https://www.archivespp.pl/An-analysis-of-the-sibling-relationship-in-adulthood-Polish-adaptation-of-STQ-Now,61610,0,2.html",2016,3,2015-2019,An analysis of the sibling relationship in adulthood. Polish adaptation of STQ-Now,4,4,"depresja i zaburzenia depresyjne | dorośli i etapy życia | rodzina, rodzeństwo i bliscy | stres i radzenie sobie"
61725,"https://www.archivespp.pl/Piecewise-polynomial-regression-model-for-interpretation-of-risperidone-depot-concentration-versus-time-data,61725,0,2.html",2016,3,2015-2019,Piecewise polynomial regression model for interpretation of risperidone depot concentration versus time data,4,4,depot formulation | farmakoterapia i leki psychotropowe | galenika mikrosfer | metodologia badań i projekt badawczy
61894,"https://www.archivespp.pl/Neuropsychological-functioning-across-different-states-of-bipolar-disorder-mania-or-hypomania-and-depression,61894,0,2.html",2016,3,2015-2019,Neuropsychological functioning across different states of bipolar disorder: mania or hypomania and depression,5,4,"emocje, afekt i regulacja emocji | neurobiologia, genetyka i biomarkery | schizofrenia i zaburzenia psychotyczne | zaburzenia neurorozwojowe i autyzm"
61977,"https://www.archivespp.pl/Prevalence-of-depressive-and-anxiety-disorders-in-dialysis-patients-with-chronic-kidney-disease,61977,0,2.html",2016,3,2015-2019,Prevalence of depressive and anxiety disorders in dialysis patients with chronic kidney disease,4,4,farmakoterapia i leki psychotropowe | hemodialysis | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne
62154,"https://www.archivespp.pl/Can-meaning-buffer-work-pressure-An-exploratory-study-on-styles-of-meaning-in-life-and-burnout-in-firefighters,62154,0,2.html",2016,3,2015-2019,Can meaning buffer work pressure? An exploratory study on styles of meaning in life and burnout in firefighters,4,4,"firefighters | interwencje terapeutyczne i rehabilitacja | religia, duchowość i egzystencja | trauma, PTSD i zaburzenia stresowe"
62157,"https://www.archivespp.pl/Fast-Effects-of-Cognitive-Restructuring-Training-on-Neurocognitive-Functions-in-Opioid-Addicts,62157,0,2.html",2016,3,2015-2019,Fast Effects of Cognitive Restructuring Training on Neurocognitive Functions in Opioid Addicts,4,4,funkcjonowanie poznawcze i neuropsychologia | nawrót | zaburzenia neurorozwojowe i autyzm | zaburzenia używania substancji i uzależnienia
62182,"https://www.archivespp.pl/Psychoeducation-training-on-stress-management-strategies-as-an-addition-to-the-therapy-of-temporomandibular-joint-dysfunction-preliminary-studies,62182,0,2.html",2016,3,2015-2019,Psychoeducation training on stress management strategies as an addition to the therapy of temporomandibular joint dysfunction – preliminary studies,3,3,"temporomandibular joint dysfunction | terapia rodzinna, systemowa i grupowa | trauma, PTSD i zaburzenia stresowe"
62227,"https://www.archivespp.pl/Attitudes-and-awareness-towards-eating-disorders-among-students-a-preliminary-study,62227,0,2.html",2016,3,2015-2019,Attitudes and awareness towards eating disorders among students: a preliminary study,4,3,eating behaviors | metodologia badań i projekt badawczy | zaburzenia odżywiania i obraz ciała
62962,"https://www.archivespp.pl/Interactions-between-the-gut-microbiome-and-the-central-nervous-system-and-their-role-in-schizophrenia-bipolar-disorder-and-depression,62962,0,2.html",2016,3,2015-2019,"Interactions between the gut microbiome and the central nervous system and their role in schizophrenia, bipolar disorder and depression",5,4,"hpa axis | mikrobiom | neurobiologia, genetyka i biomarkery | vagus nerve"
62976,"https://www.archivespp.pl/Prevalence-and-structure-of-anxiety-depression-in-an-Australian-community-sample,62976,0,2.html",2016,3,2015-2019,Prevalence and structure of anxiety-depression in an Australian community sample,3,3,community | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne
63231,"https://www.archivespp.pl/Towards-a-holistic-approach-to-children-s-rights-in-Lithuanian-mental-health-policy-a-case-study,63231,0,2.html",2016,3,2015-2019,Towards a holistic approach to children’s rights in Lithuanian mental health policy: a case study,3,3,lithuania | zaburzenia osobowości i cechy osobowości | zdrowie
63358,"https://www.archivespp.pl/Borderline-functioning-and-life-trauma-a-structural-approach,63358,0,2.html",2016,3,2015-2019,Borderline functioning and life trauma: a structural approach,5,3,"metodologia badań i projekt badawczy | trauma, PTSD i zaburzenia stresowe | zaburzenia osobowości i cechy osobowości"
63511,"https://www.archivespp.pl/Brain-biopsy-in-the-diagnosis-of-Creutzfeldt-Jakob-disease-with-a-history-of-prodromal-psychiatric-symptoms-and-catatonic-behavior,63511,0,2.html",2016,3,2015-2019,Brain biopsy in the diagnosis of Creutzfeldt-Jakob disease with a history of prodromal psychiatric symptoms and catatonic behavior,2,2,białko prionowe | catatonia
63535,"https://www.archivespp.pl/Schema-modes-in-cluster-B-personality-disorders,63535,0,2.html",2016,3,2015-2019,Schema modes in cluster B personality disorders,3,3,cluster b | schema modes | schizofrenia i zaburzenia psychotyczne
63626,"https://www.archivespp.pl/Selected-psychological-aspects-of-psoriasis-case-study-analysis,63626,0,2.html",2016,3,2015-2019,Selected psychological aspects of psoriasis: case study analysis,3,3,choroby somatyczne i współchorobowość medyczna | dermatosis | psychodermatologia
63647,"https://www.archivespp.pl/Analysis-of-the-EAT-26-in-a-non-clinical-sample,63647,0,2.html",2016,3,2015-2019,Analysis of the EAT-26 in a non-clinical sample,2,2,depresja i zaburzenia depresyjne | structure
63754,"https://www.archivespp.pl/When-electroconvulsive-therapy-fails-cognitive-behavioral-therapy-in-treatment-resistant-bipolar-depression-A-case-report,63754,0,2.html",2016,3,2015-2019,When electroconvulsive therapy fails: cognitive– behavioral therapy in treatment-resistant bipolar depression. A case report,4,3,farmakoterapia i leki psychotropowe | schizofrenia i zaburzenia psychotyczne | terapia poznawczo-behawioralna i terapie trzeciej fali
64040,"https://www.archivespp.pl/Attitude-of-Psychiatrists-towards-homosexuality-in-India-A-survey-based-cross-sectional-study,64040,0,2.html",2016,3,2015-2019,Attitude of Psychiatrists towards homosexuality in India: A survey based cross-sectional study,4,4,"migracja, mniejszości i kontekst międzykulturowy | postawy, stigma i przekonania | psychiatria i zdrowie psychiczne | seksualność i orientacja seksualna"
64041,"https://www.archivespp.pl/Homicide-offending-and-its-main-determinants-in-patients-with-schizophrenia-or-bipolar-mood-disorders,64041,0,2.html",2016,3,2015-2019,Homicide offending and its main determinants in patients with schizophrenia or bipolar mood disorders,3,3,depresja i zaburzenia depresyjne | homicide | schizofrenia i zaburzenia psychotyczne
64042,"https://www.archivespp.pl/Mental-health-and-psychosocial-support-in-areas-affected-by-conflict-review-of-programs-in-the-Chechen-Republic,64042,0,2.html",2016,3,2015-2019,Mental health and psychosocial support in areas affected by conflict: review of programs in the Chechen Republic,3,3,interwencje terapeutyczne i rehabilitacja | konflikt | schizofrenia i zaburzenia psychotyczne
64276,"https://www.archivespp.pl/Evaluation-of-psychometric-properties-and-factor-structure-of-the-Polish-version-of-Short-Health-Anxiety-Inventory-SHAI-,64276,0,2.html",2016,3,2015-2019,Evaluation of psychometric properties and factor structure of the Polish version of Short Health Anxiety Inventory (SHAI),3,2,hypochondriasis | lęk i zaburzenia lękowe
64374,"https://www.archivespp.pl/Self-regulation-in-the-process-of-recovery-from-alcohol-addiction-according-to-Julius-Kuhl-s-theory,64374,0,2.html",2016,3,2015-2019,Self-regulation in the process of recovery from alcohol addiction according to Julius Kuhl’s theory,4,3,"emocje, afekt i regulacja emocji | zaburzenia osobowości i cechy osobowości | zaburzenia używania substancji i uzależnienia"
64401,"https://www.archivespp.pl/Group-psychoeducation-in-the-bipolar-disorder-its-influence-on-the-cognitive-representation-of-illness-and-the-basic-personality-dimensions-Study-with-control-group-,64401,0,2.html",2016,3,2015-2019,Group psychoeducation in the bipolar disorder – its influence on the cognitive representation of illness and the basic personality dimensions. Study with control group.,3,3,"depresja i zaburzenia depresyjne | terapia rodzinna, systemowa i grupowa | zaburzenia osobowości i cechy osobowości"
64712,"https://www.archivespp.pl/Autonomous-motivation-self-efficacy-and-psychophysical-wellbeing-in-a-group-of-Polish-breastfeeding-mothers-preliminary-communication,64712,0,2.html",2016,3,2015-2019,"Autonomous motivation, self-efficacy, and psychophysical wellbeing in a group of Polish breastfeeding mothers- preliminary communication",3,3,"autonomous motivation | jakość życia i dobrostan | kobiety, ciąża i zdrowie okołoporodowe"
64759,"https://www.archivespp.pl/Memory-and-Commemoration,64759,0,2.html",2016,3,2015-2019,Memory and Commemoration,3,2,"trauma, PTSD i zaburzenia stresowe | zaburzenia neurorozwojowe i autyzm"
64794,"https://www.archivespp.pl/Assessment-of-the-needs-and-clinical-parameters-in-patients-with-mental-disorders-residing-in-forensic-psychiatry-wards-with-varying-degrees-of-security-,64794,0,2.html",2016,3,2015-2019,Assessment of the needs and clinical parameters in patients with mental disorders residing in forensic psychiatry wards with varying degrees of security.,3,3,"agresja, przemoc i zachowania antyspołeczne | interwencje terapeutyczne i rehabilitacja | potrzeby pacjentów"
64920,"https://www.archivespp.pl/The-Autonomy-of-Psychiatric-Wards-Patients,64920,0,2.html",2016,3,2015-2019,The Autonomy of Psychiatric Wards’ Patients,3,3,bioethics | paternalizm | psychologia kliniczna i koncepcje psychologiczne
64975,"https://www.archivespp.pl/The-effect-of-supportive-expressive-therapy-on-hope-and-quality-of-life-in-patients-with-multiple-sclerosis-MS-,64975,0,2.html",2016,3,2015-2019,The effect of supportive-expressive therapy on hope and quality of life in patients with multiple sclerosis (MS),3,3,"funkcjonowanie społeczne i wsparcie społeczne | historia, pamięć i trauma zbiorowa | jakość życia i dobrostan"
65192,"https://www.archivespp.pl/Body-size-attitudes-and-body-image-perception-among-preschool-children-and-their-parents-a-preliminary-study,65192,0,2.html",2016,3,2015-2019,Body size attitudes and body image perception among preschool children and their parents: a preliminary study,5,2,zaburzenia odżywiania i obraz ciała | zaburzenia osobowości i cechy osobowości
65815,"https://www.archivespp.pl/The-role-of-therapy-in-reducing-the-risk-of-job-burnout-a-systematic-review-of-literature,65815,0,2.html",2016,3,2015-2019,The role of therapy in reducing the risk of job burnout – a systematic review of literature,4,3,"depresja i zaburzenia depresyjne | interwencje terapeutyczne i rehabilitacja | trauma, PTSD i zaburzenia stresowe"
66306,"https://www.archivespp.pl/Narratives-of-identity-in-adopted-adolescents-interview-analysis,66306,0,2.html",2016,3,2015-2019,Narratives of identity in adopted adolescents: interview analysis,3,2,"samoocena, tożsamość i obraz siebie | zaburzenia osobowości i cechy osobowości"
66307,"https://www.archivespp.pl/Detoxification-of-high-dose-zolpidem-using-phenobarbital-and-gabapentin-two-case-reports,66307,0,2.html",2016,3,2015-2019,Detoxification of high-dose zolpidem using phenobarbital and gabapentin: two case reports,4,4,detoxification | fenobarbital | zaburzenia używania substancji i uzależnienia | zolpidem
66485,"https://www.archivespp.pl/Patients-perceptions-of-treatment-credibility-and-their-relation-to-the-outcome-of-group-CBT-for-depression,66485,0,2.html",2016,3,2015-2019,Patients’ perceptions of treatment credibility and their relation to the outcome of group CBT for depression,3,3,"terapeuta credibility | terapia poznawczo-behawioralna i terapie trzeciej fali | terapia rodzinna, systemowa i grupowa"
66519,"https://www.archivespp.pl/Differential-diagnosis-of-eating-disorders-with-the-use-of-classification-trees-decision-algorithm-,66519,0,2.html",2016,3,2015-2019,Differential diagnosis of eating disorders with the use of classification trees (decision algorithm),4,4,decision algorithm | depresja i zaburzenia depresyjne | klasyfikacje diagnostyczne i systemy nozologiczne | zaburzenia odżywiania i obraz ciała
67108,"https://www.archivespp.pl/FROM-EDITORS,67108,0,2.html",2016,3,2015-2019,FROM EDITORS,2,1,"instytucje, redakcja i komunikacja naukowa"
67330,"https://www.archivespp.pl/Research-areas-of-the-Department-of-Medical-nPsychology-and-Psychophysiology-of-Saint-nPetersburg-State-University,67330,0,2.html",2017,3,2015-2019,Research areas of the Department of Medical Psychology and Psychophysiology of Saint Petersburg State University,4,4,"choroby somatyczne i współchorobowość medyczna | dzieci, adolescenci i rodzina | metodologia badań i projekt badawczy | psychologia kliniczna i koncepcje psychologiczne"
67550,"https://www.archivespp.pl/Comparison-of-caregiver-burden-in-schizophrenia-and-obsessive-compulsive-disorder,67550,0,2.html",2017,3,2015-2019,Comparison of caregiver burden in schizophrenia and obsessive–compulsive disorder,4,4,burden | caregiver | schizofrenia i zaburzenia psychotyczne | zaburzenie obsesyjno-kompulsyjne i pokrewne
67744,"https://www.archivespp.pl/Relations-between-gestational-diabetes-and-npostpartum-depressive-disorders-and-symptoms,67744,0,2.html",2017,3,2015-2019,Relations between gestational diabetes and postpartum depressive disorders and symptoms,3,2,choroby somatyczne i współchorobowość medyczna | schizofrenia i zaburzenia psychotyczne
67931,"https://www.archivespp.pl/Pathological-use-of-mobile-phones-by-secondary-nschool-students,67931,0,2.html",2017,3,2015-2019,Pathological use of mobile phones by secondary school students,4,3,technologie cyfrowe i internet | zaburzenia osobowości i cechy osobowości | zaburzenia używania substancji i uzależnienia
68159,"https://www.archivespp.pl/A-controlled-trial-of-acceptance-and-commitment-therapy-for-addiction-severity-in-methamphetamine-users-preliminary-study,68159,0,2.html",2017,3,2015-2019,A controlled trial of acceptance and commitment therapy for addiction severity in methamphetamine users: preliminary study,3,3,methamphetamine users | terapia poznawczo-behawioralna i terapie trzeciej fali | zaburzenia używania substancji i uzależnienia
68160,"https://www.archivespp.pl/Child-self-esteem-and-different-parenting-styles-of-nmothers-a-cross-sectional-study,68160,0,2.html",2017,3,2015-2019,Child self-esteem and different parenting styles of mothers: a cross-sectional study,3,2,"samoocena, tożsamość i obraz siebie | zaburzenia osobowości i cechy osobowości"
68295,"https://www.archivespp.pl/Using-arts-psychotherapy-in-psycho-oncology-nas-a-means-of-coping-with-stress-and-anxiety,68295,0,2.html",2017,3,2015-2019,Using arts psychotherapy in psycho-oncology as a means of coping with stress and anxiety,5,5,choroby somatyczne i współchorobowość medyczna | imaginary and symbolic elaboration | lęk i zaburzenia lękowe | metodologia badań i projekt badawczy | zaburzenia osobowości i cechy osobowości
68422,"https://www.archivespp.pl/Models-of-eating-disorders-a-theoretical-ninvestigation-of-abnormal-eating-patterns-nand-body-image-disturbance,68422,0,2.html",2017,3,2015-2019,Models of eating disorders: a theoretical investigation of abnormal eating patterns and body image disturbance,3,1,zaburzenia odżywiania i obraz ciała
68727,"https://www.archivespp.pl/Severe-weight-gain-after-4-year-treatment-with-naripiprazole-in-a-young-man-with-schizophrenia,68727,0,2.html",2017,3,2015-2019,Severe weight gain after 4-year treatment with aripiprazole in a young man with schizophrenia,4,4,działania niepożądane i bezpieczeństwo leczenia | farmakoterapia i leki psychotropowe | schizofrenia i zaburzenia psychotyczne | weight gain
68928,"https://www.archivespp.pl/Thirty-years-follow-up-of-depressive-adolescents-na-preliminary-report,68928,0,2.html",2017,3,2015-2019,Thirty years’ follow-up of depressive adolescents: a preliminary report,4,3,interwencje terapeutyczne i rehabilitacja | metodologia badań i projekt badawczy | schizofrenia i zaburzenia psychotyczne
69642,"https://www.archivespp.pl/Do-therapists-practicing-psychoanalysis-psychodynamic-therapy-and-short-term-dynamic-therapy-address-patient-defences-differently-,69642,0,2.html",2017,3,2015-2019,"Do therapists practicing psychoanalysis, psychodynamic therapy and short-term dynamic therapy address patient defences differently?",5,4,"psychoanaliza i podejście psychodynamiczne | samoocena, tożsamość i obraz siebie | technika terapeuty | zaburzenia osobowości i cechy osobowości"
69659,"https://www.archivespp.pl/Sexual-dysfunction-among-women-with-type-2-diabetes-and-its-relationship-with-well-being-anxiety-and-depression,69659,0,2.html",2017,3,2015-2019,"Sexual dysfunction among women with type 2 diabetes and its relationship with well-being, anxiety and depression",5,5,choroby somatyczne i współchorobowość medyczna | jakość życia i dobrostan | lęk i zaburzenia lękowe | schizofrenia i zaburzenia psychotyczne | zaburzenia używania substancji i uzależnienia
70475,"https://www.archivespp.pl/The-Nuclear-Family-Functioning-Scale-NFFS-Polish-adaptation-of-the-American-model-and-analysis-of-its-psychometric-properties,70475,0,2.html",2017,3,2015-2019,The Nuclear Family Functioning Scale (NFFS): Polish adaptation of the American model and analysis of its psychometric properties,5,3,"bowen's theory | emocje, afekt i regulacja emocji | zaburzenia osobowości i cechy osobowości"
70476,"https://www.archivespp.pl/-Formulation-wars-a-novel-formulation-curriculum-for-residents-and-faculty,70476,0,2.html",2017,3,2015-2019,“Formulation wars”: a novel formulation curriculum for residents and faculty,4,4,development | edukacja medyczna i szkolenie | formułowanie przypadku | schizofrenia i zaburzenia psychotyczne
70659,"https://www.archivespp.pl/From-foundations-to-frontiers-the-status-and-perception-of-formulation-teaching-in-Canadian-English-speaking-psychiatry-residency-programs,70659,0,2.html",2017,3,2015-2019,From foundations to frontiers: the status and perception of formulation teaching in Canadian English-speaking psychiatry residency programs,4,4,"formułowanie przypadku | praca, edukacja i funkcjonowanie zawodowe | resident | schizofrenia i zaburzenia psychotyczne"
71073,"https://www.archivespp.pl/Synthetic-cannabinoids-characteristics-use-and-clinical-implications,71073,0,2.html",2017,3,2015-2019,"Synthetic cannabinoids: characteristics, use and clinical implications",5,3,farmakoterapia i leki psychotropowe | synthetic cannabinoids | zaburzenia używania substancji i uzależnienia
73266,"https://www.archivespp.pl/Psychological-interventions-in-cardiology-short-term-motivational-strategies,73266,0,2.html",2017,3,2015-2019,Psychological interventions in cardiology - short-term motivational strategies,4,4,choroby sercowo-naczyniowe | dialog motywujący | interwencje terapeutyczne i rehabilitacja | solution focused brief terapia
74385,"https://www.archivespp.pl/The-role-of-alcoholic-extract-of-Zataria-multiflora-Boiss-in-controlling-opium-withdrawal,74385,0,2.html",2017,3,2015-2019,"The role of alcoholic extract of Zataria multiflora Boiss in controlling opium withdrawal symptoms: a randomized, double-blind study",4,3,metadon | zaburzenia używania substancji i uzależnienia | zataria multiflora boiss
74640,"https://www.archivespp.pl/Gender-dysphoria-and-gender-variance-in-children-diagnostic-and-therapeutic-controversies,74640,0,2.html",2017,3,2015-2019,Gender dysphoria and gender variance in children – diagnostic and therapeutic controversies,4,2,zaburzenia osobowości i cechy osobowości | zaburzenia używania substancji i uzależnienia
75483,"https://www.archivespp.pl/Minority-stress-among-homosexual-and-bisexual-individuals-from-theoretical-concepts,75483,0,2.html",2017,3,2015-2019,Minority stress among homosexual and bisexual individuals – from theoretical concepts to research tools: The Sexual Minority Stress Scale,4,3,"bisexuality | seksualność i orientacja seksualna | trauma, PTSD i zaburzenia stresowe"
76062,"https://www.archivespp.pl/Social-support-among-the-elderly-in-Iran,76062,0,2.html",2017,3,2015-2019,Social support among the elderly in Iran,3,3,"funkcjonowanie społeczne i wsparcie społeczne | ryzyko, czynniki ochronne i predyktory | starzenie się i osoby starsze"
76150,"https://www.archivespp.pl/From-anxiety-to-compulsivity-a-review-of-changes-to-OCD-classification-in-DSM-5-and,76150,0,2.html",2017,3,2015-2019,From anxiety to compulsivity – a review of changes to OCD classification in DSM-5 and ICD-11,4,2,klasyfikacje diagnostyczne i systemy nozologiczne | zaburzenie obsesyjno-kompulsyjne i pokrewne
76338,"https://www.archivespp.pl/Body-image-in-women-practicing-yoga-or-other-forms-of-fitness,76338,0,2.html",2017,3,2015-2019,Body image in women practicing yoga or other forms of fitness,3,3,fitness | psychical activity | zaburzenia odżywiania i obraz ciała
76339,"https://www.archivespp.pl/Relationship-with-siblings-as-a-predictor-of-empathy-and-humor-styles-in-early-adulthood,76339,0,2.html",2017,3,2015-2019,Relationship with siblings as a predictor of empathy and humor styles in early adulthood,4,4,"dorośli i etapy życia | emocje, afekt i regulacja emocji | rodzina, rodzeństwo i bliscy | styl humoru"
76342,"https://www.archivespp.pl/The-Three-Factor-Eating-Questionnaire-R18-Polish-version-factor-structure-analysis,76342,0,2.html",2017,3,2015-2019,The Three-Factor Eating Questionnaire-R18 Polish version: factor structure analysis among normal weight and obese adult women,5,5,"choroby somatyczne i współchorobowość medyczna | emocje, afekt i regulacja emocji | funkcjonowanie poznawcze i neuropsychologia | uncontrolled eating | zaburzenia odżywiania i obraz ciała"
76508,"https://www.archivespp.pl/Comparison-of-white-blood-cells-parameters-nin-patients-with-acute-schizophrenia,76508,0,2.html",2017,3,2015-2019,"Comparison of white blood cells parameters in patients with acute schizophrenia, unipolar depression and bipolar disorder",4,3,depresja i zaburzenia depresyjne | schizofrenia i zaburzenia psychotyczne | white blood cells
76875,"https://www.archivespp.pl/Social-support-for-earthquake-victims-in-East-nAzerbaijan-Iran,76875,0,2.html",2017,3,2015-2019,"Social support for earthquake victims in East Azerbaijan, Iran",3,3,eartquake victims | east azerbaijian | funkcjonowanie społeczne i wsparcie społeczne
76932,"https://www.archivespp.pl/Clinical-study-of-illness-anxiety-disorder-in-medical-noutpatients,76932,0,2.html",2017,3,2015-2019,Clinical study of illness anxiety disorder in medical outpatients,4,4,"choroby somatyczne i współchorobowość medyczna | epidemiologia i rozpowszechnienie | lęk i zaburzenia lękowe | ryzyko, czynniki ochronne i predyktory"
78171,"https://www.archivespp.pl/FROM-EDITORS,78171,0,2.html",2017,3,2015-2019,FROM EDITORS,2,2,"instytucje, redakcja i komunikacja naukowa | wrzesien"
78172,"https://www.archivespp.pl/Ideal-body-stereotype-internalization-and-nsociocultural-attitudes-towards-appearance,78172,0,2.html",2017,3,2015-2019,"Ideal body stereotype internalization and sociocultural attitudes towards appearance: a preliminary cross-national comparison between Czech, Polish and American women",3,3,"fizyczny appearance | migracja, mniejszości i kontekst międzykulturowy | zaburzenia odżywiania i obraz ciała"
78497,"https://www.archivespp.pl/Marital-relations-of-patients-with-myocardial-ninfarction-from-the-spouses-perspective,78497,0,2.html",2017,3,2015-2019,Marital relations of patients with myocardial infarction from the spouses’ perspective,3,3,choroby sercowo-naczyniowe | funkcjonowanie społeczne i wsparcie społeczne | zaburzenia używania substancji i uzależnienia
79459,"https://www.archivespp.pl/Anxiety-and-depression-in-spouses-of-males-ndiagnosed-with-alcohol-dependence-na,79459,0,2.html",2017,3,2015-2019,Anxiety and depression in spouses of males diagnosed with alcohol dependence: a comparative study,5,4,caregivers | choroby somatyczne i współchorobowość medyczna | spouse burden | zaburzenia używania substancji i uzależnienia
79878,"https://www.archivespp.pl/Emotion-recognition-and-theory-of-mind-in-chronic-nschizophrenia-association-with,79878,0,2.html",2017,3,2015-2019,Emotion recognition and theory of mind in chronic schizophrenia: association with negative symptoms,5,4,"emocje, afekt i regulacja emocji | funkcjonowanie poznawcze i neuropsychologia | funkcjonowanie społeczne i wsparcie społeczne | schizofrenia i zaburzenia psychotyczne"
80161,"https://www.archivespp.pl/Changes-in-acceptance-and-suppression-of-negative-nand-positive-emotions-in-patients,80161,0,2.html",2017,3,2015-2019,Changes in acceptance and suppression of negative and positive emotions in patients with depressive disorders: a longitudinal study,4,4,"acceptance | emocje, afekt i regulacja emocji | schizofrenia i zaburzenia psychotyczne | suppression"
80167,"https://www.archivespp.pl/Typology-of-psychotherapeutic-targets-and-changes-nin-state-of-patients-with-neurotic,80167,0,2.html",2017,3,2015-2019,Typology of psychotherapeutic targets and changes in state of patients with neurotic disorders in the course of personality-oriented (reconstructive) psychotherapy,5,3,choroby somatyczne i współchorobowość medyczna | psychologia kliniczna i koncepcje psychologiczne | zaburzenia osobowości i cechy osobowości
80168,"https://www.archivespp.pl/Burnout-among-nurses-and-teachers-in-Jordan-a-comparative-study,80168,0,2.html",2018,3,2015-2019,Burnout among nurses and teachers in Jordan: a comparative study,3,3,"interwencje terapeutyczne i rehabilitacja | praca, edukacja i funkcjonowanie zawodowe | teachers"
80756,"https://www.archivespp.pl/The-intensity-of-anxiety-neurotic-symptoms-and-perceived-control-among-patients-with,80756,0,2.html",2018,3,2015-2019,"The intensity of anxiety, neurotic symptoms and perceived control among patients with neurotic and personality disorders",5,4,"lęk i zaburzenia lękowe | neurobiologia, genetyka i biomarkery | postrzegana kontrola | schizofrenia i zaburzenia psychotyczne"
80833,"https://www.archivespp.pl/Prevalence-of-undiagnosed-and-untreated-attention-deficit-hyperactivity-disorder,80833,0,2.html",2018,3,2015-2019,Prevalence of undiagnosed and untreated attention deficit hyperactivity disorder in men with alcohol dependence – A case-control study,4,3,epidemiologia i rozpowszechnienie | zaburzenia neurorozwojowe i autyzm | zaburzenia używania substancji i uzależnienia
81549,"https://www.archivespp.pl/Effects-of-an-educational-intervention-targeting-body-image-on-self-esteem-of-Iranian,81549,0,2.html",2018,3,2015-2019,Effects of an educational intervention targeting body image on self-esteem of Iranian high-school students: a quasi-experimental trial,3,3,"dzieci, adolescenci i rodzina | samoocena, tożsamość i obraz siebie | zaburzenia odżywiania i obraz ciała"
