keyword_semantic_id,keyword_final_en,keyword_final_polish,n_keyword_records,n_articles,n_raw_variants,n_norm_variants,first_year,last_year,review_flag
app_sem_0424,demographic factor,demographic czynnik,1,1,1,1,2017,2017,semantic_merge_audit|translation_review
app_sem_0427,depot formulation,depot formulation,1,1,1,1,2016,2016,translation_review
app_sem_0428,depressed mood,depressed mood,1,1,1,1,2023,2023,translation_review
app_sem_0429,depressin,depressin,1,1,1,1,2018,2018,translation_review
app_sem_0431,depression as defence mechanism,depresja as defence mechanism,1,1,1,1,2022,2022,translation_review
app_sem_0434,depressiveness,depressiveness,1,1,1,1,2009,2009,translation_review
app_sem_0435,dermatosis,dermatosis,1,1,1,1,2016,2016,translation_review
app_sem_0436,desnos,desnos,1,1,1,1,2008,2008,translation_review
app_sem_0437,detection,detection,1,1,1,1,2018,2018,translation_review
app_sem_0438,determinants of health,determinants of zdrowie,1,1,1,1,2020,2020,translation_review
app_sem_0439,detoxification,detoxification,1,1,1,1,2016,2016,translation_review
app_sem_0440,development,development,1,1,1,1,2017,2017,translation_review
app_sem_0441,developmental dyslexia,developmental dyslexia,1,1,1,1,2022,2022,translation_review
app_sem_0442,diabetes,cukrzyca,1,1,1,1,2015,2015,ok
app_sem_0443,diabetes distress,diabetes distress,1,1,1,1,2019,2019,translation_review
app_sem_0444,diabetes mellitus,diabetes mellitus,1,1,1,1,2017,2017,translation_review
app_sem_0445,diabetes type 1,diabetes type 1,1,1,1,1,2025,2025,translation_review
app_sem_0446,diabulimia,diabulimia,1,1,1,1,2023,2023,translation_review
app_sem_0448,diagnosis applied in psychotherapy,diagnoza applied in psychoterapia,1,1,1,1,2015,2015,translation_review
app_sem_0449,diagnostic approach,diagnostyczny approach,1,1,1,1,2014,2014,translation_review
app_sem_0450,diagnostic procedures,diagnostyczny procedures,1,1,1,1,2008,2008,translation_review
app_sem_0451,diagnostic tips,diagnostyczny tips,1,1,1,1,2015,2015,translation_review
app_sem_0452,dialectical behavior therapydbt,dialectical behavior therapydbt,1,1,1,1,2024,2024,translation_review
app_sem_0453,diet,diet,1,1,1,1,2014,2014,translation_review
app_sem_0454,dietary supplements,dietary supplements,1,1,1,1,2025,2025,translation_review
app_sem_0456,dignity,dignity,1,1,1,1,2011,2011,translation_review
app_sem_0457,dimensional models,dimensional models,1,1,1,1,2021,2021,translation_review
app_sem_0459,discriminate analysis,discriminate analysis,1,1,1,1,2013,2013,translation_review
app_sem_0460,discussion with anti-and postpsychiatry,discussion with anti-and postpsychiatry,1,1,1,1,2011,2011,translation_review
app_sem_0461,disorder,zaburzenie,1,1,1,1,2021,2021,ok
app_sem_0462,disordered body image,disordered body image,1,1,1,1,2019,2019,translation_review
app_sem_0464,disorders,zaburzenia,1,1,1,1,2019,2019,ok
app_sem_0465,disorganised attachment,zdezorganizowane przywiązanie,1,1,1,1,2005,2005,ok
app_sem_0466,disruptive behavior disorders in children and adolescents,disruptive behavior zaburzenia in dzieci and adolescenci,1,1,1,1,2013,2013,translation_review
app_sem_0467,dissociation,dissociation,1,1,1,1,2022,2022,translation_review
app_sem_0468,dissociation and trauma,dissociation and trauma,1,1,1,1,2021,2021,translation_review
app_sem_0469,distorted body image,distorted body image,1,1,1,1,2022,2022,translation_review
app_sem_0470,doctor-patient relationship,doctor-patient relacja,1,1,1,1,2022,2022,translation_review
app_sem_0471,domestic violence,domestic przemoc,1,1,1,1,2008,2008,translation_review
app_sem_0473,drama,drama,1,1,1,1,2011,2011,translation_review
app_sem_0475,drawings,drawings,1,1,1,1,2020,2020,translation_review
app_sem_0476,dream emotions,dream emotions,1,1,1,1,2012,2012,translation_review
app_sem_0477,dreaming,dreaming,1,1,1,1,2013,2013,translation_review
app_sem_0478,drop out,drop out,1,1,1,1,2014,2014,translation_review
app_sem_0479,drop-out,drop-out,1,1,1,1,2014,2014,translation_review
app_sem_0480,drug,lek,1,1,1,1,2017,2017,ok
app_sem_0482,drug-resistant depression,lek-resistant depresja,1,1,1,1,2009,2009,translation_review
app_sem_0483,dryness of mouth,dryness of mouth,1,1,1,1,2020,2020,translation_review
app_sem_0484,dsm,dsm,1,1,1,1,2014,2014,translation_review
app_sem_0485,dsm-5,dsm-5,1,1,1,1,2017,2017,translation_review
app_sem_0486,dsm5,dsm5,1,1,1,1,2014,2014,translation_review
app_sem_0488,duration of psychotherapy,duration of psychoterapia,1,1,1,1,2008,2008,translation_review
app_sem_0489,dynamic psychiatry,dynamic psychiatria,1,1,1,1,2015,2015,translation_review
app_sem_0490,dyscalculia,dyscalculia,1,1,1,1,2019,2019,translation_review
app_sem_0492,dysfunctional beliefs,dysfunctional beliefs,1,1,1,1,2018,2018,translation_review
app_sem_0493,dysorthography,dysorthography,1,1,1,1,2022,2022,translation_review
app_sem_0494,dysphoria,dysphoria,1,1,1,1,2021,2021,translation_review
app_sem_0495,e-learning,e-learning,1,1,1,1,2015,2015,translation_review
app_sem_0497,early childhood trauma,early childhood trauma,1,1,1,1,2005,2005,translation_review
app_sem_0498,early intervention,wczesna interwencja,1,1,1,1,2023,2023,ok
app_sem_0500,early retirement,early retirement,1,1,1,1,2019,2019,translation_review
app_sem_0501,eartquake victims,eartquake victims,1,1,1,1,2017,2017,translation_review
app_sem_0502,east azerbaijian,east azerbaijian,1,1,1,1,2017,2017,translation_review
app_sem_0503,east european psychiatrists,psychiatrzy z Europy Wschodniej,1,1,1,1,2005,2005,ok
app_sem_0505,eating,jedzenie,1,1,1,1,2009,2009,ok
app_sem_0507,eating behaviors,jedzenie behaviors,1,1,1,1,2016,2016,semantic_merge_audit|translation_review
app_sem_0509,eating disorder symptom,zaburzenie odżywiania objaw,1,1,1,1,2010,2010,semantic_merge_audit|translation_review
app_sem_0510,eating disorders awareness,eating disorders awareness,1,1,1,1,2016,2016,translation_review
app_sem_0511,eating disorders predictors,eating disorders predictors,1,1,1,1,2016,2016,translation_review
app_sem_0512,eating disorders subtypes,eating disorders subtypes,1,1,1,1,2008,2008,translation_review
app_sem_0513,eating habits,jedzenie habits,1,1,1,1,2011,2011,translation_review
app_sem_0514,eating styles,jedzenie styles,1,1,1,1,2025,2025,translation_review
app_sem_0515,eclecticism,eclecticism,1,1,1,1,2006,2006,translation_review
app_sem_0516,ecological anxiety,ecological lęk,1,1,1,1,2022,2022,translation_review
app_sem_0517,ecological perception,ecological perception,1,1,1,1,2014,2014,translation_review
app_sem_0518,economic stresses,economic stresses,1,1,1,1,2018,2018,translation_review
app_sem_0519,ect,ect,1,1,1,1,2016,2016,translation_review
app_sem_0521,editorial editorial 1,editorial editorial 1,1,1,1,1,2025,2025,translation_review
app_sem_0524,eeg-biofeedback,eeg-biofeedback,1,1,1,1,2015,2015,translation_review
app_sem_0525,effect of schizophrenia and substance use disorder on depressive symptoms and stressful life events,effect of schizofrenia and zaburzenie używania substancji on depressive objawy and stressful życie events,1,1,1,1,2006,2006,translation_review
app_sem_0526,effective counselor,effective counselor,1,1,1,1,2015,2015,translation_review
app_sem_0528,efficacy profile,skuteczność profile,1,1,1,1,2010,2010,translation_review
app_sem_0529,ego,ego,1,1,1,1,2007,2007,translation_review
app_sem_0530,egocentric,egocentric,1,1,1,1,2007,2007,translation_review
app_sem_0532,egypt,egypt,1,1,1,1,2021,2021,translation_review
app_sem_0535,electrodermal activity,electrodermal activity,1,1,1,1,2024,2024,translation_review
app_sem_0536,electronic communication,electronic communication,1,1,1,1,2008,2008,translation_review
app_sem_0537,emergencies,emergencies,1,1,1,1,2019,2019,translation_review
app_sem_0538,emergency medicine residents,emergency medicine residents,1,1,1,1,2018,2018,translation_review
app_sem_0539,emotion focused training for emotion of self-compassion and self-protection,emocja focused training for emocja of ja-compassion and ja-protection,1,1,1,1,2022,2022,translation_review
app_sem_0542,emotion-focused coping,emocja-focused radzenie sobie,1,1,1,1,2011,2011,translation_review
app_sem_0543,emotional abuse,emocjonalny abuse,1,1,1,1,2018,2018,translation_review
app_sem_0544,emotional development,emocjonalny development,1,1,1,1,2010,2010,translation_review
app_sem_0545,emotional disorder,emocjonalny zaburzenie,1,1,1,1,2020,2020,semantic_merge_audit
app_sem_0546,emotional disposition,emocjonalny disposition,1,1,1,1,2021,2021,translation_review
app_sem_0547,emotional eating,emocjonalny jedzenie,1,1,1,1,2017,2017,ok
app_sem_0548,emotional injury ocd,emocjonalny injury ocd,1,1,1,1,2025,2025,translation_review
app_sem_0551,emotional labour,emocjonalny labour,1,1,1,1,2020,2020,translation_review
app_sem_0552,emotional processes,emocjonalny processes,1,1,1,1,2017,2017,translation_review
app_sem_0553,emotional reaction,reakcja emocjonalna,1,1,1,1,2005,2005,ok
app_sem_0554,emotional regulation,emocjonalny regulacja,1,1,1,1,2025,2025,ok
app_sem_0555,emotional state,emocjonalny state,1,1,1,1,2021,2021,translation_review
app_sem_0556,emotional symptom,emocjonalny objaw,1,1,1,1,2008,2008,semantic_merge_audit
app_sem_0559,empathy_,empathy_,1,1,1,1,2019,2019,translation_review
app_sem_0560,ems,ems,1,1,1,1,2024,2024,translation_review
app_sem_0561,endurance training,endurance training,1,1,1,1,2019,2019,translation_review
app_sem_0562,engagement,engagement,1,1,1,1,2020,2020,translation_review
app_sem_0563,environmental stressors,environmental stressors,1,1,1,1,2019,2019,translation_review
app_sem_0566,epidemiology,epidemiologia,1,1,1,1,2017,2017,ok
app_sem_0569,epq-r,epq-r,1,1,1,1,2019,2019,translation_review
app_sem_0570,ericksonian parallel process,ericksonian parallel process,1,1,1,1,2025,2025,translation_review
app_sem_0571,ericksonian supervision,ericksonian supervision,1,1,1,1,2025,2025,translation_review
app_sem_0572,ethical aspects,ethical aspects,1,1,1,1,2012,2012,translation_review
app_sem_0573,ethical dilemmas,ethical dilemmas,1,1,1,1,2008,2008,translation_review
app_sem_0574,ethical issues,ethical issues,1,1,1,1,2008,2008,translation_review
app_sem_0575,ethics,ethics,1,1,1,1,2022,2022,translation_review
app_sem_0576,etiology and symptomatology of paternal postnatal depression,etiology and symptomatology of paternal postnatal depresja,1,1,1,1,2014,2014,translation_review
app_sem_0577,evaluation of psychotherapy treatment,evaluation of psychoterapia leczenie,1,1,1,1,2022,2022,translation_review
app_sem_0578,evidence,evidence,1,1,1,1,2019,2019,translation_review
app_sem_0579,evolution,evolution,1,1,1,1,2019,2019,translation_review
app_sem_0580,exam stress,exam stres,1,1,1,1,2005,2005,translation_review
app_sem_0582,exhaustion,exhaustion,1,1,1,1,2025,2025,translation_review
app_sem_0583,existential cognitive-behavioral therapy,existential poznawczy-behawioralny terapia,1,1,1,1,2015,2015,translation_review
app_sem_0584,experience,experience,1,1,1,1,2022,2022,translation_review
app_sem_0585,experience of trauma,experience of trauma,1,1,1,1,2005,2005,translation_review
app_sem_0586,experience of values,experience of values,1,1,1,1,2005,2005,translation_review
app_sem_0587,experiencing scale,experiencing skala,1,1,1,1,2008,2008,translation_review
app_sem_0588,experimental stress,experimental stres,1,1,1,1,2015,2015,translation_review
app_sem_0589,exploratory factor analysis,exploratory czynnik analysis,1,1,1,1,2022,2022,translation_review
app_sem_0590,exploratory study,exploratory badanie,1,1,1,1,2017,2017,translation_review
app_sem_0591,exposure therapy,exposure terapia,1,1,1,1,2019,2019,translation_review
app_sem_0592,externalizing behaviors,externalizing behaviors,1,1,1,1,2021,2021,translation_review
app_sem_0593,extreme sports,extreme sports,1,1,1,1,2024,2024,translation_review
app_sem_0594,eye movement desensitization and reprocessing,eye movement desensitization and reprocessing,1,1,1,1,2015,2015,translation_review
app_sem_0595,face-to-face therapy,face-to-face terapia,1,1,1,1,2024,2024,translation_review
app_sem_0598,factor analyses,czynnik analyses,1,1,1,1,2011,2011,translation_review
app_sem_0599,factor analysis,czynnik analysis,1,1,1,1,2023,2023,translation_review
app_sem_0600,factors of compliance with the treatment regimen,czynniki of compliance with the leczenie regimen,1,1,1,1,2025,2025,translation_review
app_sem_0601,faecal impaction,faecal impaction,1,1,1,1,2023,2023,translation_review
app_sem_0602,faecaloma,faecaloma,1,1,1,1,2023,2023,translation_review
app_sem_0603,fahr's syndrome,fahr's zespół,1,1,1,1,2025,2025,translation_review
app_sem_0604,failure,failure,1,1,1,1,2018,2018,translation_review
app_sem_0606,family caregivers,rodzina caregivers,1,1,1,1,2020,2020,translation_review
app_sem_0607,family constellations,rodzina constellations,1,1,1,1,2011,2011,translation_review
app_sem_0608,family consultation,rodzina consultation,1,1,1,1,2005,2005,translation_review
app_sem_0609,family genogram interview,rodzina genogram interview,1,1,1,1,2017,2017,translation_review
app_sem_0610,family history,rodzina history,1,1,1,1,2023,2023,translation_review
app_sem_0611,family practice,rodzina practice,1,1,1,1,2018,2018,translation_review
app_sem_0612,family system,rodzina system,1,1,1,1,2010,2010,translation_review
app_sem_0613,family system characteristics,rodzina system characteristics,1,1,1,1,2020,2020,translation_review
app_sem_0615,fanaticism,fanaticism,1,1,1,1,2012,2012,translation_review
app_sem_0617,feeding and eating disorder,feeding and eating disorder,1,1,1,1,2021,2021,semantic_merge_audit|translation_review
app_sem_0618,females without mental disturbance,females without psychiczny zaburzenie,1,1,1,1,2011,2011,semantic_merge_audit|translation_review
app_sem_0619,fetal alcohol syndrome,fetal alkohol zespół,1,1,1,1,2021,2021,translation_review
app_sem_0620,fg,fg,1,1,1,1,2017,2017,translation_review
app_sem_0622,fidelity,fidelity,1,1,1,1,2014,2014,translation_review
app_sem_0623,figure rating scale,figure rating skala,1,1,1,1,2011,2011,translation_review
app_sem_0624,firefighters,firefighters,1,1,1,1,2016,2016,translation_review
app_sem_0625,first person account,first person account,1,1,1,1,2021,2021,translation_review
app_sem_0626,first psychosis,first psychosis,1,1,1,1,2024,2024,translation_review
app_sem_0629,first-episode psychosis,first-episode psychosis,1,1,1,1,2023,2023,translation_review
app_sem_0631,first-person account,first-person account,1,1,1,1,2014,2014,translation_review
app_sem_0632,fitness,fitness,1,1,1,1,2017,2017,translation_review
app_sem_0633,five-factor model of personality,five-czynnik model of osobowość,1,1,1,1,2024,2024,translation_review
app_sem_0634,fkbp5,fkbp5,1,1,1,1,2020,2020,translation_review
app_sem_0637,fmri,fmri,1,1,1,1,2007,2007,translation_review
app_sem_0638,follow-up,follow-up,1,1,1,1,2023,2023,translation_review
app_sem_0640,food restriction,food restriction,1,1,1,1,2012,2012,translation_review
app_sem_0641,for authors,for authors,1,1,1,1,2006,2006,translation_review
app_sem_0642,forced treatment,forced leczenie,1,1,1,1,2011,2011,translation_review
app_sem_0643,forcible feeding,forcible feeding,1,1,1,1,2006,2006,translation_review
app_sem_0644,forensic psychiatry,psychiatria sądowa,1,1,1,1,2016,2016,ok
app_sem_0646,foster care,foster care,1,1,1,1,2025,2025,translation_review
app_sem_0647,free association,free association,1,1,1,1,2011,2011,translation_review
app_sem_0648,frequency of comsumption of products,frequency of comsumption of products,1,1,1,1,2014,2014,translation_review
app_sem_0649,freud,freud,1,1,1,1,2015,2015,translation_review
app_sem_0651,frontal lobe syndrome,frontal lobe zespół,1,1,1,1,2020,2020,translation_review
app_sem_0653,fuzzy promethee,fuzzy promethee,1,1,1,1,2020,2020,translation_review
app_sem_0654,galvanic skin response,galvanic skin response,1,1,1,1,2024,2024,translation_review
app_sem_0655,gay,gay,1,1,1,1,2023,2023,translation_review
app_sem_0657,gender difference,płeć difference,1,1,1,1,2013,2013,translation_review
app_sem_0658,gender dysphoria in children,płeć dysphoria in dzieci,1,1,1,1,2017,2017,translation_review
app_sem_0659,gender identity,płeć identity,1,1,1,1,2015,2015,translation_review
app_sem_0660,gender identity in childhood,płeć identity in childhood,1,1,1,1,2017,2017,translation_review
app_sem_0661,gender role conflict,płeć role conflict,1,1,1,1,2008,2008,translation_review
app_sem_0662,gender variance,płeć variance,1,1,1,1,2017,2017,translation_review
app_sem_0663,gene,gene,1,1,1,1,2012,2012,translation_review
app_sem_0664,gene mutation,gene mutation,1,1,1,1,2019,2019,translation_review
app_sem_0665,gene polymorphism,gene polymorphism,1,1,1,1,2007,2007,translation_review
app_sem_0666,gene-environment interaction,gene-environment interaction,1,1,1,1,2020,2020,translation_review
app_sem_0667,general factor specification,general czynnik specification,1,1,1,1,2021,2021,translation_review
app_sem_0668,general self-efficacy,general self-efficacy,1,1,1,1,2021,2021,translation_review
app_sem_0669,generalized anxiety,generalized lęk,1,1,1,1,2008,2008,translation_review
app_sem_0670,generalized anxiety disorder,zaburzenie lękowe uogólnione,1,1,1,1,2015,2015,ok
app_sem_0671,genes,genes,1,1,1,1,2012,2012,translation_review
app_sem_0673,gestational diabetes,gestational diabetes,1,1,1,1,2017,2017,translation_review
app_sem_0674,gg,gg,1,1,1,1,2016,2016,translation_review
app_sem_0675,gh,gh,1,1,1,1,2017,2017,translation_review
app_sem_0676,giftedness,giftedness,1,1,1,1,2019,2019,translation_review
app_sem_0677,gingivitis,gingivitis,1,1,1,1,2020,2020,translation_review
app_sem_0678,glutamic acid,glutamic acid,1,1,1,1,2011,2011,translation_review
app_sem_0679,glycine,glycine,1,1,1,1,2011,2011,translation_review
app_sem_0680,grandparents,grandparents,1,1,1,1,2019,2019,translation_review
app_sem_0681,grounded theory methodology,grounded theory methodology,1,1,1,1,2014,2014,translation_review
app_sem_0682,group process,group process,1,1,1,1,2013,2013,translation_review
app_sem_0685,growth resources model,growth resources model,1,1,1,1,2021,2021,translation_review
app_sem_0686,gsdsii,gsdsii,1,1,1,1,2006,2006,translation_review
app_sem_0687,guided discovery,guided discovery,1,1,1,1,2022,2022,translation_review
app_sem_0688,guided mastery,kierowane opanowanie,1,1,1,1,2005,2005,ok
app_sem_0689,guided self-management program for patients,guided ja-management program for patients,1,1,1,1,2012,2012,translation_review
app_sem_0693,hallucinogenic space,hallucinogenic space,1,1,1,1,2012,2012,translation_review
app_sem_0694,haplotype,haplotype,1,1,1,1,2012,2012,translation_review
app_sem_0695,harm reduction,harm reduction,1,1,1,1,2024,2024,translation_review
app_sem_0696,hashimoto's disease,hashimoto's choroba,1,1,1,1,2022,2022,translation_review
app_sem_0697,health,zdrowie,1,1,1,1,2016,2016,ok
app_sem_0698,health 2.0,zdrowie 2.0,1,1,1,1,2012,2012,ok
app_sem_0699,health and family stresses,zdrowie and rodzina stresses,1,1,1,1,2018,2018,translation_review
app_sem_0701,health anxiety to covid-19,zdrowie lęk to covid-19,1,1,1,1,2021,2021,translation_review
app_sem_0703,health care providers,zdrowie care providers,1,1,1,1,2012,2012,translation_review
app_sem_0704,health care workers,zdrowie care workers,1,1,1,1,2021,2021,translation_review
app_sem_0705,health care workers (hcws),zdrowie care workers (hcws),1,1,1,1,2021,2021,translation_review
app_sem_0706,health food,zdrowie food,1,1,1,1,2012,2012,translation_review
app_sem_0708,health workers,zdrowie workers,1,1,1,1,2021,2021,translation_review
app_sem_0709,health-related behavior,zdrowie-related behavior,1,1,1,1,2011,2011,translation_review
app_sem_0710,healthcare professionals,healthcare professionals,1,1,1,1,2025,2025,translation_review
app_sem_0711,healthy subjects,healthy subjects,1,1,1,1,2011,2011,translation_review
app_sem_0713,heart transplantation,heart transplantation,1,1,1,1,2013,2013,translation_review
app_sem_0714,helplessness,helplessness,1,1,1,1,2008,2008,translation_review
app_sem_0715,hemodialysis,hemodialysis,1,1,1,1,2016,2016,translation_review
app_sem_0716,hepatitis c,hepatitis c,1,1,1,1,2008,2008,translation_review
app_sem_0717,hh,hh,1,1,1,1,2016,2016,translation_review
app_sem_0718,high sensitive c-reactive protein,high sensitive c-reactive protein,1,1,1,1,2022,2022,translation_review
app_sem_0719,high-interval intensity training,high-interval intensity training,1,1,1,1,2019,2019,translation_review
app_sem_0720,history of polish psychiatry,history of polish psychiatria,1,1,1,1,2012,2012,translation_review
app_sem_0722,hiv,HIV,1,1,1,1,2005,2005,ok
app_sem_0723,hj,hj,1,1,1,1,2017,2017,translation_review
app_sem_0725,home care services,home care services,1,1,1,1,2011,2011,translation_review
app_sem_0726,homicide,homicide,1,1,1,1,2016,2016,translation_review
app_sem_0728,hope,nadzieja,1,1,1,1,2016,2016,ok
app_sem_0729,hospitalisations,hospitalisations,1,1,1,1,2005,2005,translation_review
app_sem_0731,hpa axis,hpa axis,1,1,1,1,2016,2016,translation_review
app_sem_0732,hplc,hplc,1,1,1,1,2012,2012,translation_review
app_sem_0733,hrt in child trichotillomania,hrt in dziecko trichotillomania,1,1,1,1,2013,2013,translation_review
app_sem_0734,human destructiveness,human destructiveness,1,1,1,1,2005,2005,translation_review
app_sem_0735,humor in psychotherapy,humor in psychoterapia,1,1,1,1,2023,2023,semantic_merge_audit|translation_review
app_sem_0737,hunger strike,hunger strike,1,1,1,1,2006,2006,translation_review
app_sem_0738,hyperprolactinemia,hyperprolactinemia,1,1,1,1,2012,2012,translation_review
app_sem_0740,hypertension-mediated organ damage,hypertension-mediated organ damage,1,1,1,1,2019,2019,translation_review
app_sem_0741,hyperthymic,hyperthymic,1,1,1,1,2024,2024,translation_review
app_sem_0742,hyperthyroidism,hyperthyroidism,1,1,1,1,2009,2009,translation_review
app_sem_0743,hypnoanalysis,hypnoanalysis,1,1,1,1,2014,2014,translation_review
app_sem_0745,hypochondriasis,hypochondriasis,1,1,1,1,2016,2016,translation_review
app_sem_0746,hypomania check list-32,hypomania check list-32,1,1,1,1,2009,2009,translation_review
app_sem_0747,hypothyroidism,hypothyroidism,1,1,1,1,2022,2022,translation_review
app_sem_0748,i agree,i agree,1,1,1,1,2006,2006,translation_review
app_sem_0749,i do not agree,i do not agree,1,1,1,1,2006,2006,translation_review
app_sem_0750,icd,icd,1,1,1,1,2014,2014,translation_review
app_sem_0752,idealization,idealization,1,1,1,1,2012,2012,translation_review
app_sem_0753,identification,identification,1,1,1,1,2019,2019,translation_review
app_sem_0755,identity quest,identity quest,1,1,1,1,2020,2020,translation_review
app_sem_0756,igf1/2,igf1/2,1,1,1,1,2022,2022,translation_review
app_sem_0757,igfbp1-6,igfbp1-6,1,1,1,1,2022,2022,translation_review
app_sem_0758,illness anxiety disorder,illness anxiety disorder,1,1,1,1,2017,2017,translation_review
app_sem_0759,imaginary and symbolic elaboration,imaginary and symbolic elaboration,1,1,1,1,2017,2017,translation_review
app_sem_0760,immunology,immunology,1,1,1,1,2024,2024,translation_review
app_sem_0761,impact of event scale-revisited,impact of event skala-revisited,1,1,1,1,2018,2018,translation_review
app_sem_0762,impasse,impasse,1,1,1,1,2022,2022,translation_review
app_sem_0763,impulsive and restrictive behaviors,impulsive and restrictive behaviors,1,1,1,1,2014,2014,semantic_merge_audit|translation_review
app_sem_0764,impulsiveness,impulsiveness,1,1,1,1,2013,2013,translation_review
app_sem_0766,incapacity for service,incapacity for service,1,1,1,1,2018,2018,translation_review
app_sem_0767,incest,incest,1,1,1,1,2006,2006,translation_review
app_sem_0768,incompetence/incapacity,incompetence/incapacity,1,1,1,1,2006,2006,translation_review
app_sem_0770,indications to the therapy,indications to the terapia,1,1,1,1,2011,2011,translation_review
app_sem_0771,indigenous peoples of the north siberia,indigenous peoples of the north siberia,1,1,1,1,2015,2015,translation_review
app_sem_0772,indirect exposure to trauma,indirect exposure to trauma,1,1,1,1,2025,2025,translation_review
app_sem_0773,individual barriers to taking medications,individual barriers to taking medications,1,1,1,1,2025,2025,translation_review
app_sem_0774,individual differences,individual differences,1,1,1,1,2024,2024,translation_review
app_sem_0775,individual memory,individual memory,1,1,1,1,2016,2016,translation_review
app_sem_0776,infant,infant,1,1,1,1,2010,2010,translation_review
app_sem_0777,infant observation,infant observation,1,1,1,1,2010,2010,translation_review
app_sem_0778,infants and toddlers psychotherapy,infants and toddlers psychoterapia,1,1,1,1,2010,2010,translation_review
app_sem_0779,infectious diseases,infectious diseases,1,1,1,1,2025,2025,translation_review
app_sem_0780,inference,inference,1,1,1,1,2023,2023,translation_review
app_sem_0781,inflammation,zapalenie,1,1,1,1,2023,2023,ok
app_sem_0782,influx,napływ,1,1,1,1,2005,2005,ok
app_sem_0783,information resource,information resource,1,1,1,1,2023,2023,translation_review
app_sem_0784,inhibitory iu,inhibitory iu,1,1,1,1,2020,2020,translation_review
app_sem_0785,inmates,inmates,1,1,1,1,2021,2021,translation_review
app_sem_0786,inner harmony,inner harmony,1,1,1,1,2024,2024,translation_review
app_sem_0787,innovations,innovations,1,1,1,1,2019,2019,translation_review
app_sem_0789,instinct,instinct,1,1,1,1,2006,2006,translation_review
app_sem_0790,instinctive traits,instinctive traits,1,1,1,1,2006,2006,translation_review
app_sem_0791,insulin pump,insulin pump,1,1,1,1,2025,2025,translation_review
app_sem_0792,insulin resistance,insulin resistance,1,1,1,1,2013,2013,translation_review
app_sem_0793,integrated quantitative and qualitative research methodology,integrated quantitative and qualitative badania methodology,1,1,1,1,2013,2013,translation_review
app_sem_0794,integration,integration,1,1,1,1,2009,2009,translation_review
app_sem_0796,integrative psychotherapy,integrative psychoterapia,1,1,1,1,2008,2008,translation_review
app_sem_0797,integrity analysis,integrity analysis,1,1,1,1,2010,2010,translation_review
app_sem_0799,interceptive exposure,ekspozycja interoceptywna,1,1,1,1,2005,2005,ok
app_sem_0800,interdisciplinary cooperation,interdisciplinary cooperation,1,1,1,1,2022,2022,translation_review
app_sem_0801,interferon,interferon,1,1,1,1,2008,2008,translation_review
app_sem_0802,interferon-beta,interferon-beta,1,1,1,1,2007,2007,translation_review
app_sem_0803,internal illnesses,internal illnesses,1,1,1,1,2007,2007,translation_review
app_sem_0804,internet,internet,1,1,1,1,2010,2010,translation_review
app_sem_0805,internet addiction,internet uzależnienie,1,1,1,1,2019,2019,translation_review
app_sem_0806,interpersonal,interpersonal,1,1,1,1,2021,2021,translation_review
app_sem_0808,interpersonal patterns,interpersonal patterns,1,1,1,1,2012,2012,translation_review
app_sem_0809,interpersonal relational patterns,interpersonal relational patterns,1,1,1,1,2010,2010,translation_review
app_sem_0810,interpersonal relationships,interpersonal relacje,1,1,1,1,2025,2025,translation_review
app_sem_0811,interpersonal trauma,interpersonal trauma,1,1,1,1,2012,2012,translation_review
app_sem_0813,intervention studies,intervention studies,1,1,1,1,2014,2014,translation_review
app_sem_0814,intimacy,intimacy,1,1,1,1,2010,2010,translation_review
app_sem_0815,intimacy in parents' families of origin,intimacy in parents' families of origin,1,1,1,1,2010,2010,translation_review
app_sem_0816,intimate partner violence,intimate partner przemoc,1,1,1,1,2020,2020,translation_review
app_sem_0817,intolerance of uncertainty,intolerance of uncertainty,1,1,1,1,2020,2020,translation_review
app_sem_0818,introject,introject,1,1,1,1,2006,2006,translation_review
app_sem_0819,invalidity,invalidity,1,1,1,1,2018,2018,translation_review
app_sem_0820,involvement,involvement,1,1,1,1,2018,2018,translation_review
app_sem_0821,iran,iran,1,1,1,1,2015,2015,translation_review
app_sem_0822,irritable bowel syndrome,irritable bowel zespół,1,1,1,1,2021,2021,translation_review
app_sem_0823,itch,itch,1,1,1,1,2025,2025,translation_review
app_sem_0824,iv users,iv users,1,1,1,1,2020,2020,translation_review
app_sem_0825,jerzy w. aleksandrowicz,jerzy w. aleksandrowicz,1,1,1,1,2019,2019,translation_review
app_sem_0826,jewish resistance,jewish resistance,1,1,1,1,2006,2006,translation_review
app_sem_0827,jews,jews,1,1,1,1,2006,2006,translation_review
app_sem_0828,jizz,jizz,1,1,1,1,2023,2023,translation_review
app_sem_0830,juridical problem,juridical problem,1,1,1,1,2021,2021,translation_review
app_sem_0831,keywords index,keywords index,1,1,1,1,2006,2006,translation_review
app_sem_0832,keywords: acting on delusions,keywords: acting on delusions,1,1,1,1,2019,2019,translation_review
app_sem_0833,kidney failure,kidney failure,1,1,1,1,2011,2011,translation_review
app_sem_0834,kluver-bucy syndrome,kluver-bucy zespół,1,1,1,1,2011,2011,translation_review
app_sem_0835,knowledge,knowledge,1,1,1,1,2005,2005,translation_review
app_sem_0837,krakow depression inventory (kid),krakow depresja inventory (kid),1,1,1,1,2011,2011,translation_review
