article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_norm,keyword_final_en,keyword_final_polish,keyword_semantic_id,semantic_actions,translation_method,semantic_confidence,review_flag,keyword_url,normalization_actions,keyword_norm_id
106076,"https://www.archivespp.pl/Lasting-inhibition-of-creativity-in-highly-gifted-underachievers-therapeutic-reflections,106076,0,2.html",2019,21,2,Lasting inhibition of creativity in highly gifted underachievers: therapeutic reflections based on negative results of a pedagogical project,3,creativity,creativity,creativity,kreatywność,app_sem_0384,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-creativity/30090,unchanged,app_kw_0398
106076,"https://www.archivespp.pl/Lasting-inhibition-of-creativity-in-highly-gifted-underachievers-therapeutic-reflections,106076,0,2.html",2019,21,2,Lasting inhibition of creativity in highly gifted underachievers: therapeutic reflections based on negative results of a pedagogical project,4,Underachievement,underachievement,underachievement,underachievement,app_sem_1594,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Underachievement/172276,lowercase,app_kw_1648
106076,"https://www.archivespp.pl/Lasting-inhibition-of-creativity-in-highly-gifted-underachievers-therapeutic-reflections,106076,0,2.html",2019,21,2,Lasting inhibition of creativity in highly gifted underachievers: therapeutic reflections based on negative results of a pedagogical project,5,giftedness,giftedness,giftedness,giftedness,app_sem_0676,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-giftedness/222206,unchanged,app_kw_0705
103602,"https://www.archivespp.pl/Two-birds-with-one-stone-How-depression-and-distress-in-diabetes-respond-to-antidepressants,103602,0,2.html",2019,21,2,Two birds with one stone: How depression and distress in diabetes respond to antidepressants,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445
103602,"https://www.archivespp.pl/Two-birds-with-one-stone-How-depression-and-distress-in-diabetes-respond-to-antidepressants,103602,0,2.html",2019,21,2,Two birds with one stone: How depression and distress in diabetes respond to antidepressants,2,type 2 diabetes mellitus,type 2 diabetes mellitus,type 2 diabetes mellitus,cukrzyca typu 2,app_sem_1586,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-type+2+diabetes+mellitus/10604,unchanged,app_kw_1640
103602,"https://www.archivespp.pl/Two-birds-with-one-stone-How-depression-and-distress-in-diabetes-respond-to-antidepressants,103602,0,2.html",2019,21,2,Two birds with one stone: How depression and distress in diabetes respond to antidepressants,3,Antidepressant,antidepressant,antidepressant,lek przeciwdepresyjny,app_sem_0082,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Antidepressant/69116,lowercase,app_kw_0084
103602,"https://www.archivespp.pl/Two-birds-with-one-stone-How-depression-and-distress-in-diabetes-respond-to-antidepressants,103602,0,2.html",2019,21,2,Two birds with one stone: How depression and distress in diabetes respond to antidepressants,4,diabetes distress,diabetes distress,diabetes distress,diabetes distress,app_sem_0443,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-diabetes+distress/200171,unchanged,app_kw_0459
103658,"https://www.archivespp.pl/School-bullying-and-symptoms-of-depression,103658,0,2.html",2019,21,2,School bullying and symptoms of depression,1,depression,depression,depression,depresja,app_sem_0430,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-depression/494,unchanged,app_kw_0445
103658,"https://www.archivespp.pl/School-bullying-and-symptoms-of-depression,103658,0,2.html",2019,21,2,School bullying and symptoms of depression,2,adolescents,adolescents,adolescents,adolescenci,app_sem_0024,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-adolescents/15201,unchanged,app_kw_0024
103658,"https://www.archivespp.pl/School-bullying-and-symptoms-of-depression,103658,0,2.html",2019,21,2,School bullying and symptoms of depression,3,bulling,bulling,bulling,bulling,app_sem_0208,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-bulling/200649,unchanged,app_kw_0215
109134,"https://www.archivespp.pl/Choice-of-medical-specialty-and-personality-traits-measured-with-the-EPQ-R-S-in-medical,109134,0,2.html",2019,21,2,Choice of medical specialty and personality traits measured with the EPQ-R(S) in medical students and specialist doctors,1,personality,personality,personality,osobowość,app_sem_1104,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-personality/853,unchanged,app_kw_1142
109134,"https://www.archivespp.pl/Choice-of-medical-specialty-and-personality-traits-measured-with-the-EPQ-R-S-in-medical,109134,0,2.html",2019,21,2,Choice of medical specialty and personality traits measured with the EPQ-R(S) in medical students and specialist doctors,2,medical speciality,medical speciality,medical speciality,medical speciality,app_sem_0893,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-medical+speciality/226685,unchanged,app_kw_0925
109134,"https://www.archivespp.pl/Choice-of-medical-specialty-and-personality-traits-measured-with-the-EPQ-R-S-in-medical,109134,0,2.html",2019,21,2,Choice of medical specialty and personality traits measured with the EPQ-R(S) in medical students and specialist doctors,3,EPQ-R,epq-r,epq-r,epq-r,app_sem_0569,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-EPQ-R/226686,lowercase,app_kw_0596
103051,"https://www.archivespp.pl/The-effect-of-self-regulation-empowerment-program-training-on-neurocognitive-and,103051,0,2.html",2019,21,2,The effect of self-regulation empowerment program training on neurocognitive and social skills in students with dyscalculia,1,self-regulation,self-regulation,self-regulation,ja-regulacja,app_sem_1376,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-self-regulation/8088,unchanged,app_kw_1424
103051,"https://www.archivespp.pl/The-effect-of-self-regulation-empowerment-program-training-on-neurocognitive-and,103051,0,2.html",2019,21,2,The effect of self-regulation empowerment program training on neurocognitive and social skills in students with dyscalculia,2,dyscalculia,dyscalculia,dyscalculia,dyscalculia,app_sem_0490,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-dyscalculia/16054,unchanged,app_kw_0506
103051,"https://www.archivespp.pl/The-effect-of-self-regulation-empowerment-program-training-on-neurocognitive-and,103051,0,2.html",2019,21,2,The effect of self-regulation empowerment program training on neurocognitive and social skills in students with dyscalculia,3,social skills,social skills,social skills,umiejętności społeczne,app_sem_1443,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-social+skills/77132,unchanged,app_kw_1494
103051,"https://www.archivespp.pl/The-effect-of-self-regulation-empowerment-program-training-on-neurocognitive-and,103051,0,2.html",2019,21,2,The effect of self-regulation empowerment program training on neurocognitive and social skills in students with dyscalculia,4,neurocognitive function,neurocognitive function,neurocognitive function,funkcje neuropoznawcze,app_sem_0971,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-neurocognitive+function/67220,unchanged,app_kw_1005
111782,"https://www.archivespp.pl/From-Editors,111782,0,2.html",2019,21,3,From Editors,1,editorial,editorial,editorial,editorial,app_sem_0520,no_semantic_change,glossary_exact,high,exclude_candidate_editorial,https://www.archivespp.pl/Keyword-editorial/4090,unchanged,app_kw_0538
111782,"https://www.archivespp.pl/From-Editors,111782,0,2.html",2019,21,3,From Editors,2,editorial 1,editorial 1,editorial,editorial,app_sem_0520,exact_map:editorial 1->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+1/160554,unchanged,app_kw_0539
111782,"https://www.archivespp.pl/From-Editors,111782,0,2.html",2019,21,3,From Editors,3,editorial 2,editorial 2,editorial,editorial,app_sem_0520,exact_map:editorial 2->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+2/160555,unchanged,app_kw_0540
111494,"https://www.archivespp.pl/ICD-11-Mental-behavioural-or-neurodevelopmental-disorders-innovations-and-managing,111494,0,2.html",2019,21,3,"ICD-11 Mental, behavioural or neurodevelopmental disorders: innovations and managing implementation",1,ICD-11,icd-11,icd-11,ICD-11,app_sem_0751,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-ICD-11/44708,lowercase,app_kw_0783
111494,"https://www.archivespp.pl/ICD-11-Mental-behavioural-or-neurodevelopmental-disorders-innovations-and-managing,111494,0,2.html",2019,21,3,"ICD-11 Mental, behavioural or neurodevelopmental disorders: innovations and managing implementation",2,innovations,innovations,innovations,innovations,app_sem_0787,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-innovations/108465,unchanged,app_kw_0819
111494,"https://www.archivespp.pl/ICD-11-Mental-behavioural-or-neurodevelopmental-disorders-innovations-and-managing,111494,0,2.html",2019,21,3,"ICD-11 Mental, behavioural or neurodevelopmental disorders: innovations and managing implementation",3,classification,classification,classification,klasyfikacja,app_sem_0266,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-classification/8138,unchanged,app_kw_0274
110555,"https://www.archivespp.pl/Evolutionary-psychiatry-enhancing-our-current-knowledge-of-psychopathologies,110555,0,2.html",2019,21,3,Evolutionary psychiatry: enhancing our current knowledge of psychopathologies,1,evolution,evolution,evolution,evolution,app_sem_0579,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-evolution/24298,unchanged,app_kw_0606
110555,"https://www.archivespp.pl/Evolutionary-psychiatry-enhancing-our-current-knowledge-of-psychopathologies,110555,0,2.html",2019,21,3,Evolutionary psychiatry: enhancing our current knowledge of psychopathologies,2,integrative model,integrative model,integrative model,model integracyjny,app_sem_0795,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-integrative+model/34828,unchanged,app_kw_0827
110555,"https://www.archivespp.pl/Evolutionary-psychiatry-enhancing-our-current-knowledge-of-psychopathologies,110555,0,2.html",2019,21,3,Evolutionary psychiatry: enhancing our current knowledge of psychopathologies,3,mismatch,mismatch,mismatch,mismatch,app_sem_0935,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-mismatch/237277,unchanged,app_kw_0968
110555,"https://www.archivespp.pl/Evolutionary-psychiatry-enhancing-our-current-knowledge-of-psychopathologies,110555,0,2.html",2019,21,3,Evolutionary psychiatry: enhancing our current knowledge of psychopathologies,4,environmental stressors,environmental stressors,environmental stressors,environmental stressors,app_sem_0563,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-environmental+stressors/237278,unchanged,app_kw_0589
109754,"https://www.archivespp.pl/Sense-of-coherence-and-psychological-well-being-in-cardiac-patients-Is-the-association,109754,0,2.html",2019,21,3,Sense of coherence and psychological well-being in cardiac patients: Is the association mediated by self-efficacy?,1,sense of coherence,sense of coherence,sense of coherence,poczucie koherencji,app_sem_1386,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-sense+of+coherence/3922,unchanged,app_kw_1434
109754,"https://www.archivespp.pl/Sense-of-coherence-and-psychological-well-being-in-cardiac-patients-Is-the-association,109754,0,2.html",2019,21,3,Sense of coherence and psychological well-being in cardiac patients: Is the association mediated by self-efficacy?,2,self-efficacy,self-efficacy,self-efficacy,poczucie własnej skuteczności,app_sem_1367,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-self-efficacy/36010,unchanged,app_kw_1415
109754,"https://www.archivespp.pl/Sense-of-coherence-and-psychological-well-being-in-cardiac-patients-Is-the-association,109754,0,2.html",2019,21,3,Sense of coherence and psychological well-being in cardiac patients: Is the association mediated by self-efficacy?,3,psychological well-being,psychological well-being,psychological well-being,dobrostan psychologiczny,app_sem_1245,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychological+well-being/64063,unchanged,app_kw_1286
109754,"https://www.archivespp.pl/Sense-of-coherence-and-psychological-well-being-in-cardiac-patients-Is-the-association,109754,0,2.html",2019,21,3,Sense of coherence and psychological well-being in cardiac patients: Is the association mediated by self-efficacy?,4,cardiac patients,cardiac patients,cardiac patients,pacjenci kardiologiczni,app_sem_0217,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-cardiac+patients/102477,unchanged,app_kw_0224
109629,"https://www.archivespp.pl/Family-and-peer-resources-in-relation-to-psychological-condition-in-patients-with,109629,0,2.html",2019,21,3,Family and peer resources in relation to psychological condition in patients with paranoid schizophrenia,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
109629,"https://www.archivespp.pl/Family-and-peer-resources-in-relation-to-psychological-condition-in-patients-with,109629,0,2.html",2019,21,3,Family and peer resources in relation to psychological condition in patients with paranoid schizophrenia,2,family,family,family,rodzina,app_sem_0605,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-family/533,unchanged,app_kw_0633
109629,"https://www.archivespp.pl/Family-and-peer-resources-in-relation-to-psychological-condition-in-patients-with,109629,0,2.html",2019,21,3,Family and peer resources in relation to psychological condition in patients with paranoid schizophrenia,3,psychological well-being,psychological well-being,psychological well-being,dobrostan psychologiczny,app_sem_1245,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychological+well-being/64063,unchanged,app_kw_1286
109629,"https://www.archivespp.pl/Family-and-peer-resources-in-relation-to-psychological-condition-in-patients-with,109629,0,2.html",2019,21,3,Family and peer resources in relation to psychological condition in patients with paranoid schizophrenia,4,peer,peer,peer,peer,app_sem_1089,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-peer/222063,unchanged,app_kw_1127
109629,"https://www.archivespp.pl/Family-and-peer-resources-in-relation-to-psychological-condition-in-patients-with,109629,0,2.html",2019,21,3,Family and peer resources in relation to psychological condition in patients with paranoid schizophrenia,5,life experience,life experience,life experience,życie experience,app_sem_0848,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-life+experience/222064,unchanged,app_kw_0880
105489,"https://www.archivespp.pl/Study-of-various-factors-affecting-compliance-in-schizophrenia-A-single-center-experience,105489,0,2.html",2019,21,3,Study of various factors affecting compliance in schizophrenia: A single center experience in India,1,schizophrenia,schizophrenia,schizophrenia,schizofrenia,app_sem_1347,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-schizophrenia/387,unchanged,app_kw_1395
105489,"https://www.archivespp.pl/Study-of-various-factors-affecting-compliance-in-schizophrenia-A-single-center-experience,105489,0,2.html",2019,21,3,Study of various factors affecting compliance in schizophrenia: A single center experience in India,2,treatment compliance,treatment compliance,treatment compliance,leczenie compliance,app_sem_1575,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-treatment+compliance/151028,unchanged,app_kw_1629
105489,"https://www.archivespp.pl/Study-of-various-factors-affecting-compliance-in-schizophrenia-A-single-center-experience,105489,0,2.html",2019,21,3,Study of various factors affecting compliance in schizophrenia: A single center experience in India,3,nonadherence,nonadherence,nonadherence,nonadherence,app_sem_1006,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-nonadherence/185942,unchanged,app_kw_1041
104650,"https://www.archivespp.pl/Psychiatry-and-organicity-interface-A-case-series,104650,0,2.html",2019,21,3,Psychiatry and organicity interface: A case series,1,psychiatry,psychiatry,psychiatry,psychiatria,app_sem_1211,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychiatry/309,unchanged,app_kw_1251
104650,"https://www.archivespp.pl/Psychiatry-and-organicity-interface-A-case-series,104650,0,2.html",2019,21,3,Psychiatry and organicity interface: A case series,2,Organicity,organicity,organicity,organicity,app_sem_1044,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Organicity/181133,lowercase,app_kw_1081
104650,"https://www.archivespp.pl/Psychiatry-and-organicity-interface-A-case-series,104650,0,2.html",2019,21,3,Psychiatry and organicity interface: A case series,3,co-morbidity,co-morbidity,comorbidity,współchorobowość,app_sem_0325,exact_map:co-morbidity->comorbidity,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-co-morbidity/181134,unchanged,app_kw_0293
104650,"https://www.archivespp.pl/Psychiatry-and-organicity-interface-A-case-series,104650,0,2.html",2019,21,3,Psychiatry and organicity interface: A case series,4,masquerade,masquerade,masquerade,masquerade,app_sem_0875,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-masquerade/181135,unchanged,app_kw_0907
105690,"https://www.archivespp.pl/Psychosis-with-lacosamide-a-case-report,105690,0,2.html",2019,21,3,Psychosis with lacosamide: a case report,1,psychosis,psychosis,psychosis,psychoza,app_sem_1256,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-psychosis/1699,unchanged,app_kw_1297
105690,"https://www.archivespp.pl/Psychosis-with-lacosamide-a-case-report,105690,0,2.html",2019,21,3,Psychosis with lacosamide: a case report,2,Epilepsy,epilepsy,epilepsy,padaczka,app_sem_0568,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Epilepsy/2486,lowercase,app_kw_0595
105690,"https://www.archivespp.pl/Psychosis-with-lacosamide-a-case-report,105690,0,2.html",2019,21,3,Psychosis with lacosamide: a case report,3,lacosamide,lacosamide,lacosamide,lacosamide,app_sem_0838,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-lacosamide/183657,unchanged,app_kw_0870
110698,"https://www.archivespp.pl/The-perception-of-aggression-towards-the-medical-personnel-of-psychiatric-wards-in,110698,0,2.html",2019,21,3,The perception of aggression towards the medical personnel of psychiatric wards in Poland and in Norway – a comparative analysis,1,aggression,aggression,aggression,agresja,app_sem_0044,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-aggression/3919,unchanged,app_kw_0045
110698,"https://www.archivespp.pl/The-perception-of-aggression-towards-the-medical-personnel-of-psychiatric-wards-in,110698,0,2.html",2019,21,3,The perception of aggression towards the medical personnel of psychiatric wards in Poland and in Norway – a comparative analysis,2,violence,violence,violence,przemoc,app_sem_1608,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-violence/17329,unchanged,app_kw_1662
110698,"https://www.archivespp.pl/The-perception-of-aggression-towards-the-medical-personnel-of-psychiatric-wards-in,110698,0,2.html",2019,21,3,The perception of aggression towards the medical personnel of psychiatric wards in Poland and in Norway – a comparative analysis,3,medical personnel,medical personnel,medical personnel,personel medyczny,app_sem_0891,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-medical+personnel/32467,unchanged,app_kw_0923
110698,"https://www.archivespp.pl/The-perception-of-aggression-towards-the-medical-personnel-of-psychiatric-wards-in,110698,0,2.html",2019,21,3,The perception of aggression towards the medical personnel of psychiatric wards in Poland and in Norway – a comparative analysis,4,perception of aggression,perception of aggression,perception of aggression,perception of agresja,app_sem_1096,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-perception+of+aggression/225139,unchanged,app_kw_1134
105490,"https://www.archivespp.pl/Effectiveness-of-play-based-empathy-training-on-social-skills-in-students-with-Autistic,105490,0,2.html",2019,21,3,Effectiveness of play-based empathy training on social skills in students with Autistic Spectrum Disorders,1,autism_,autism_,autism_,autism_,app_sem_0134,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-autism_/197192,unchanged,app_kw_0139
105490,"https://www.archivespp.pl/Effectiveness-of-play-based-empathy-training-on-social-skills-in-students-with-Autistic,105490,0,2.html",2019,21,3,Effectiveness of play-based empathy training on social skills in students with Autistic Spectrum Disorders,2,Social Skills_,social skills_,social skills,umiejętności społeczne,app_sem_1443,exact_map:social skills_->social skills,glossary_exact,high,semantic_merge_audit,https://www.archivespp.pl/Keyword-Social+Skills_/197193,lowercase,app_kw_1495
105490,"https://www.archivespp.pl/Effectiveness-of-play-based-empathy-training-on-social-skills-in-students-with-Autistic,105490,0,2.html",2019,21,3,Effectiveness of play-based empathy training on social skills in students with Autistic Spectrum Disorders,3,Empathy_,empathy_,empathy_,empathy_,app_sem_0559,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Empathy_/197194,lowercase,app_kw_0585
109628,"https://www.archivespp.pl/Contemporary-views-on-shyness-a-literature-review,109628,0,2.html",2019,21,3,Contemporary views on shyness – a literature review,1,social phobia,social phobia,social phobia,społeczny phobia,app_sem_1442,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-social+phobia/4348,unchanged,app_kw_1493
109628,"https://www.archivespp.pl/Contemporary-views-on-shyness-a-literature-review,109628,0,2.html",2019,21,3,Contemporary views on shyness – a literature review,2,social anxiety,social anxiety,social anxiety,lęk społeczny,app_sem_1429,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-social+anxiety/57336,unchanged,app_kw_1480
109628,"https://www.archivespp.pl/Contemporary-views-on-shyness-a-literature-review,109628,0,2.html",2019,21,3,Contemporary views on shyness – a literature review,3,shyness,shyness,shyness,shyness,app_sem_1418,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-shyness/72765,unchanged,app_kw_1467
114623,"https://www.archivespp.pl/Editorial,114623,0,2.html",2019,21,4,Editorial,1,editorial,editorial,editorial,editorial,app_sem_0520,no_semantic_change,glossary_exact,high,exclude_candidate_editorial,https://www.archivespp.pl/Keyword-editorial/4090,unchanged,app_kw_0538
114623,"https://www.archivespp.pl/Editorial,114623,0,2.html",2019,21,4,Editorial,2,editorial 1,editorial 1,editorial,editorial,app_sem_0520,exact_map:editorial 1->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+1/160554,unchanged,app_kw_0539
114623,"https://www.archivespp.pl/Editorial,114623,0,2.html",2019,21,4,Editorial,3,editorial 2,editorial 2,editorial,editorial,app_sem_0520,exact_map:editorial 2->editorial,glossary_exact,high,exclude_candidate_editorial|semantic_merge_audit,https://www.archivespp.pl/Keyword-editorial+2/160555,unchanged,app_kw_0540
113126,"https://www.archivespp.pl/Psychiatrist-and-psychotherapist-An-attempt-to-summarize-work-of-Jerzy-Witold-Aleksandrowicz,113126,0,2.html",2019,21,4,Psychiatrist and psychotherapist. An attempt to summarize work of Jerzy Witold Aleksandrowicz,1,biography,biography,biography,biography,app_sem_0159,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-biography/120415,unchanged,app_kw_0165
113126,"https://www.archivespp.pl/Psychiatrist-and-psychotherapist-An-attempt-to-summarize-work-of-Jerzy-Witold-Aleksandrowicz,113126,0,2.html",2019,21,4,Psychiatrist and psychotherapist. An attempt to summarize work of Jerzy Witold Aleksandrowicz,2,Jerzy W. Aleksandrowicz,jerzy w. aleksandrowicz,jerzy w. aleksandrowicz,jerzy w. aleksandrowicz,app_sem_0825,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Jerzy+W.+Aleksandrowicz/251392,lowercase,app_kw_0857
113126,"https://www.archivespp.pl/Psychiatrist-and-psychotherapist-An-attempt-to-summarize-work-of-Jerzy-Witold-Aleksandrowicz,113126,0,2.html",2019,21,4,Psychiatrist and psychotherapist. An attempt to summarize work of Jerzy Witold Aleksandrowicz,3,psychiatrist and psychotherapist,psychiatrist and psychotherapist,psychiatrist and psychotherapist,psychiatrist and psychotherapist,app_sem_1210,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-psychiatrist+and+psychotherapist/251393,unchanged,app_kw_1250
112143,"https://www.archivespp.pl/How-to-support-patients-with-BRCA-genetic-mutation-Research-review-,112143,0,2.html",2019,21,4,How to support patients with BRCA genetic mutation? Research review.,1,Psychotherapy,psychotherapy,psychotherapy,psychoterapia,app_sem_1270,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-Psychotherapy/1047,lowercase,app_kw_1314
112143,"https://www.archivespp.pl/How-to-support-patients-with-BRCA-genetic-mutation-Research-review-,112143,0,2.html",2019,21,4,How to support patients with BRCA genetic mutation? Research review.,2,Gene mutation,gene mutation,gene mutation,gene mutation,app_sem_0664,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-Gene+mutation/10382,lowercase,app_kw_0693
112143,"https://www.archivespp.pl/How-to-support-patients-with-BRCA-genetic-mutation-Research-review-,112143,0,2.html",2019,21,4,How to support patients with BRCA genetic mutation? Research review.,3,BRCA1,brca1,brca1,BRCA1,app_sem_0195,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-BRCA1/29245,lowercase,app_kw_0202
112143,"https://www.archivespp.pl/How-to-support-patients-with-BRCA-genetic-mutation-Research-review-,112143,0,2.html",2019,21,4,How to support patients with BRCA genetic mutation? Research review.,4,BRCA2,brca2,brca2,brca2,app_sem_0196,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-BRCA2/29246,lowercase,app_kw_0203
112143,"https://www.archivespp.pl/How-to-support-patients-with-BRCA-genetic-mutation-Research-review-,112143,0,2.html",2019,21,4,How to support patients with BRCA genetic mutation? Research review.,5,support group,support group,support group,wsparcie group,app_sem_1506,no_semantic_change,token_partial_review,medium,translation_review,https://www.archivespp.pl/Keyword-support+group/124890,unchanged,app_kw_1560
108666,"https://www.archivespp.pl/Coping-with-stress-and-hypertension-mediated-organ-damage,108666,0,2.html",2019,21,4,Coping with stress and hypertension-mediated organ damage,1,hypertension,hypertension,hypertension,nadciśnienie,app_sem_0739,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-hypertension/3127,unchanged,app_kw_0771
108666,"https://www.archivespp.pl/Coping-with-stress-and-hypertension-mediated-organ-damage,108666,0,2.html",2019,21,4,Coping with stress and hypertension-mediated organ damage,2,arterial stiffness,arterial stiffness,arterial stiffness,arterial stiffness,app_sem_0102,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-arterial+stiffness/9116,unchanged,app_kw_0107
108666,"https://www.archivespp.pl/Coping-with-stress-and-hypertension-mediated-organ-damage,108666,0,2.html",2019,21,4,Coping with stress and hypertension-mediated organ damage,3,left ventricular hypertrophy,left ventricular hypertrophy,left ventricular hypertrophy,left ventricular hypertrophy,app_sem_0844,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-left+ventricular+hypertrophy/16537,unchanged,app_kw_0876
108666,"https://www.archivespp.pl/Coping-with-stress-and-hypertension-mediated-organ-damage,108666,0,2.html",2019,21,4,Coping with stress and hypertension-mediated organ damage,4,coping with stress,coping with stress,coping with stress,radzenie sobie ze stresem,app_sem_0359,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-coping+with+stress/31792,unchanged,app_kw_0373
108666,"https://www.archivespp.pl/Coping-with-stress-and-hypertension-mediated-organ-damage,108666,0,2.html",2019,21,4,Coping with stress and hypertension-mediated organ damage,5,hypertension-mediated organ damage,hypertension-mediated organ damage,hypertension-mediated organ damage,hypertension-mediated organ damage,app_sem_0740,no_semantic_change,untranslated_review,low,translation_review,https://www.archivespp.pl/Keyword-hypertension-mediated+organ+damage/213994,unchanged,app_kw_0772
108492,"https://www.archivespp.pl/Cognitive-and-functional-impairment-and-perception-of-illness-in-acute-stroke-patients,108492,0,2.html",2019,21,4,"Cognitive and functional impairment, and perception of illness in acute stroke patients",1,stroke,stroke,stroke,udar,app_sem_1482,no_semantic_change,glossary_exact,high,ok,https://www.archivespp.pl/Keyword-stroke/1357,unchanged,app_kw_1534
108492,"https://www.archivespp.pl/Cognitive-and-functional-impairment-and-perception-of-illness-in-acute-stroke-patients,108492,0,2.html",2019,21,4,"Cognitive and functional impairment, and perception of illness in acute stroke patients",2,cognitive,cognitive,cognitive,poznawczy,app_sem_0289,no_semantic_change,token_full,high,ok,https://www.archivespp.pl/Keyword-cognitive/1383,unchanged,app_kw_0298
