article_id,article_url,year,volume,issue_number,title,keyword_order,keyword_raw,keyword_url
57934,"https://www.archivespp.pl/When-the-Foundations-of-Life-have-been-Upset-r-n-An-Integrated-Clinical-and-Experimental-Study-with-Refugees-and-Asylum-Seekers,57934,0,2.html",2013,15,2,When the Foundations of Life have been Upset…. An Integrated Clinical and Experimental Study with Refugees and Asylum Seekers,5,integrated quantitative and qualitative research methodology,https://www.archivespp.pl/Keyword-integrated+quantitative+and+qualitative+research+methodology/1063
57931,"https://www.archivespp.pl/-Impatience-of-the-Heart-r-n-Parenting-counter-transference-and-its-neurobiological-roots,57931,0,2.html",2013,15,2,“Impatience of the Heart”: Parenting counter-transference and its neurobiological roots,1,Psychotherapy,https://www.archivespp.pl/Keyword-Psychotherapy/1047
57931,"https://www.archivespp.pl/-Impatience-of-the-Heart-r-n-Parenting-counter-transference-and-its-neurobiological-roots,57931,0,2.html",2013,15,2,“Impatience of the Heart”: Parenting counter-transference and its neurobiological roots,2,counter-transference,https://www.archivespp.pl/Keyword-counter-transference/1048
57931,"https://www.archivespp.pl/-Impatience-of-the-Heart-r-n-Parenting-counter-transference-and-its-neurobiological-roots,57931,0,2.html",2013,15,2,“Impatience of the Heart”: Parenting counter-transference and its neurobiological roots,3,compassion,https://www.archivespp.pl/Keyword-compassion/1049
57931,"https://www.archivespp.pl/-Impatience-of-the-Heart-r-n-Parenting-counter-transference-and-its-neurobiological-roots,57931,0,2.html",2013,15,2,“Impatience of the Heart”: Parenting counter-transference and its neurobiological roots,4,parenting response,https://www.archivespp.pl/Keyword-parenting+response/1050
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,1,borderline personality disorder,https://www.archivespp.pl/Keyword-borderline+personality+disorder/1061
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,2,trauma,https://www.archivespp.pl/Keyword-trauma/1709
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,3,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,4,dialectical behavior therapyDBT,https://www.archivespp.pl/Keyword-dialectical+behavior+therapyDBT/506586
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,1,editorial,https://www.archivespp.pl/Keyword-editorial/4090
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,2,editorial 1,https://www.archivespp.pl/Keyword-editorial+1/160554
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,3,editorial 2,https://www.archivespp.pl/Keyword-editorial+2/160555
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,1,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,2,conversational artificial intelligence,https://www.archivespp.pl/Keyword-conversational+artificial+intelligence/477772
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,3,moral agent,https://www.archivespp.pl/Keyword-moral+agent/477773
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,1,mindfulness,https://www.archivespp.pl/Keyword-mindfulness/311985
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,2,depression,https://www.archivespp.pl/Keyword-depression/494
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,3,anxiety,https://www.archivespp.pl/Keyword-anxiety/1597
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,4,major depression,https://www.archivespp.pl/Keyword-major+depression/96063
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,5,self-compassion,https://www.archivespp.pl/Keyword-self-compassion/127288
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,1,trauma,https://www.archivespp.pl/Keyword-trauma/1709
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,2,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,3,cognitive-behavioral therapy,https://www.archivespp.pl/Keyword-cognitive-behavioral+therapy/23173
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,4,Prolonged Exposure,https://www.archivespp.pl/Keyword-Prolonged+Exposure/30648
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,5,Cognitive Processing Therapy,https://www.archivespp.pl/Keyword-Cognitive+Processing+Therapy/581564
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",1,impulsivity,https://www.archivespp.pl/Keyword-impulsivity/677
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",2,self-harm,https://www.archivespp.pl/Keyword-self-harm/29965
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",3,interpersonal relationships,https://www.archivespp.pl/Keyword-interpersonal+relationships/72315
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",4,suicidal behaviour,https://www.archivespp.pl/Keyword-suicidal+behaviour/113077
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",5,emotional instability,https://www.archivespp.pl/Keyword-emotional+instability/185959
57944,"https://www.archivespp.pl/Signal-detection-in-pathological-skin-picking-Findings-from-non-clinical-sample,57944,0,2.html",2013,15,3,Signal detection in pathological skin picking. Findings from non – clinical sample,1,pathological skin picking,https://www.archivespp.pl/Keyword-pathological+skin+picking/1397
57944,"https://www.archivespp.pl/Signal-detection-in-pathological-skin-picking-Findings-from-non-clinical-sample,57944,0,2.html",2013,15,3,Signal detection in pathological skin picking. Findings from non – clinical sample,2,signal detection,https://www.archivespp.pl/Keyword-signal+detection/1398
57944,"https://www.archivespp.pl/Signal-detection-in-pathological-skin-picking-Findings-from-non-clinical-sample,57944,0,2.html",2013,15,3,Signal detection in pathological skin picking. Findings from non – clinical sample,3,impulsiveness,https://www.archivespp.pl/Keyword-impulsiveness/1399
57947,"https://www.archivespp.pl/Relationship-between-cerebellar-impairments-and-lexicon-retrieval-in-schizophrenia-preliminary-study,57947,0,2.html",2013,15,3,Relationship between cerebellar impairments and lexicon retrieval in schizophrenia - preliminary study,1,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387
57947,"https://www.archivespp.pl/Relationship-between-cerebellar-impairments-and-lexicon-retrieval-in-schizophrenia-preliminary-study,57947,0,2.html",2013,15,3,Relationship between cerebellar impairments and lexicon retrieval in schizophrenia - preliminary study,2,Cognitive Dysmetria,https://www.archivespp.pl/Keyword-Cognitive+Dysmetria/1605
57947,"https://www.archivespp.pl/Relationship-between-cerebellar-impairments-and-lexicon-retrieval-in-schizophrenia-preliminary-study,57947,0,2.html",2013,15,3,Relationship between cerebellar impairments and lexicon retrieval in schizophrenia - preliminary study,3,cerebellum,https://www.archivespp.pl/Keyword-cerebellum/1606
57947,"https://www.archivespp.pl/Relationship-between-cerebellar-impairments-and-lexicon-retrieval-in-schizophrenia-preliminary-study,57947,0,2.html",2013,15,3,Relationship between cerebellar impairments and lexicon retrieval in schizophrenia - preliminary study,4,verb generation,https://www.archivespp.pl/Keyword-verb+generation/2469
57953,"https://www.archivespp.pl/Traumatic-childhood-sexual-events-and-secondary-sexual-health-complaints-in-neurotic-disorders,57953,0,2.html",2013,15,3,Traumatic childhood sexual events and secondary sexual health complaints in neurotic disorders,1,sexual problems,https://www.archivespp.pl/Keyword-sexual+problems/376
57953,"https://www.archivespp.pl/Traumatic-childhood-sexual-events-and-secondary-sexual-health-complaints-in-neurotic-disorders,57953,0,2.html",2013,15,3,Traumatic childhood sexual events and secondary sexual health complaints in neurotic disorders,2,risk factors,https://www.archivespp.pl/Keyword-risk+factors/968
57953,"https://www.archivespp.pl/Traumatic-childhood-sexual-events-and-secondary-sexual-health-complaints-in-neurotic-disorders,57953,0,2.html",2013,15,3,Traumatic childhood sexual events and secondary sexual health complaints in neurotic disorders,3,neurotic disorders,https://www.archivespp.pl/Keyword-neurotic+disorders/1261
57953,"https://www.archivespp.pl/Traumatic-childhood-sexual-events-and-secondary-sexual-health-complaints-in-neurotic-disorders,57953,0,2.html",2013,15,3,Traumatic childhood sexual events and secondary sexual health complaints in neurotic disorders,4,sexual traumatic events,https://www.archivespp.pl/Keyword-sexual+traumatic+events/1761
57937,"https://www.archivespp.pl/Stress-coping-mechanisms-in-patients-with-chronic-dermatoses-,57937,0,2.html",2013,15,3,Stress coping mechanisms in patients with chronic dermatoses.,1,stress coping mechanisms,https://www.archivespp.pl/Keyword-stress+coping+mechanisms/1084
57937,"https://www.archivespp.pl/Stress-coping-mechanisms-in-patients-with-chronic-dermatoses-,57937,0,2.html",2013,15,3,Stress coping mechanisms in patients with chronic dermatoses.,2,psorasis,https://www.archivespp.pl/Keyword-psorasis/1087
57937,"https://www.archivespp.pl/Stress-coping-mechanisms-in-patients-with-chronic-dermatoses-,57937,0,2.html",2013,15,3,Stress coping mechanisms in patients with chronic dermatoses.,3,connective tissue diseases,https://www.archivespp.pl/Keyword-connective+tissue+diseases/1942
57937,"https://www.archivespp.pl/Stress-coping-mechanisms-in-patients-with-chronic-dermatoses-,57937,0,2.html",2013,15,3,Stress coping mechanisms in patients with chronic dermatoses.,4,rosacea,https://www.archivespp.pl/Keyword-rosacea/1943
57951,"https://www.archivespp.pl/PSYCHODYNAMIC-GROUPS-AS-USED-TO-WORK-THROUGH-COLLECTIVE-TRAUMA-MEMORY,57951,0,2.html",2013,15,3,PSYCHODYNAMIC GROUPS AS USED TO WORK THROUGH COLLECTIVE TRAUMA MEMORY,1,Holocaust,https://www.archivespp.pl/Keyword-Holocaust/1707
57951,"https://www.archivespp.pl/PSYCHODYNAMIC-GROUPS-AS-USED-TO-WORK-THROUGH-COLLECTIVE-TRAUMA-MEMORY,57951,0,2.html",2013,15,3,PSYCHODYNAMIC GROUPS AS USED TO WORK THROUGH COLLECTIVE TRAUMA MEMORY,2,group process,https://www.archivespp.pl/Keyword-group+process/1708
57951,"https://www.archivespp.pl/PSYCHODYNAMIC-GROUPS-AS-USED-TO-WORK-THROUGH-COLLECTIVE-TRAUMA-MEMORY,57951,0,2.html",2013,15,3,PSYCHODYNAMIC GROUPS AS USED TO WORK THROUGH COLLECTIVE TRAUMA MEMORY,3,trauma,https://www.archivespp.pl/Keyword-trauma/1709
57963,"https://www.archivespp.pl/Training-and-Supervision-of-Residential-Staff-in-Community-based-Treatment-Facilities,57963,0,2.html",2013,15,3,Training and Supervision of Residential Staff in Community-based Treatment Facilities,1,Staff Training,https://www.archivespp.pl/Keyword-Staff+Training/1817
57963,"https://www.archivespp.pl/Training-and-Supervision-of-Residential-Staff-in-Community-based-Treatment-Facilities,57963,0,2.html",2013,15,3,Training and Supervision of Residential Staff in Community-based Treatment Facilities,2,Staff Supervision,https://www.archivespp.pl/Keyword-Staff+Supervision/1818
57963,"https://www.archivespp.pl/Training-and-Supervision-of-Residential-Staff-in-Community-based-Treatment-Facilities,57963,0,2.html",2013,15,3,Training and Supervision of Residential Staff in Community-based Treatment Facilities,3,Residential Psychiatric Treatment,https://www.archivespp.pl/Keyword-Residential+Psychiatric+Treatment/1819
57942,"https://www.archivespp.pl/-Cerebellar-cognitive-affective-syndrome-CCAS-a-case-report-,57942,0,2.html",2013,15,3,“Cerebellar cognitive affective syndrome CCAS – a case report”,1,cerebellar,https://www.archivespp.pl/Keyword-cerebellar/1382
57942,"https://www.archivespp.pl/-Cerebellar-cognitive-affective-syndrome-CCAS-a-case-report-,57942,0,2.html",2013,15,3,“Cerebellar cognitive affective syndrome CCAS – a case report”,2,cognitive,https://www.archivespp.pl/Keyword-cognitive/1383
57942,"https://www.archivespp.pl/-Cerebellar-cognitive-affective-syndrome-CCAS-a-case-report-,57942,0,2.html",2013,15,3,“Cerebellar cognitive affective syndrome CCAS – a case report”,3,affective,https://www.archivespp.pl/Keyword-affective/1384
57942,"https://www.archivespp.pl/-Cerebellar-cognitive-affective-syndrome-CCAS-a-case-report-,57942,0,2.html",2013,15,3,“Cerebellar cognitive affective syndrome CCAS – a case report”,4,syndrome,https://www.archivespp.pl/Keyword-syndrome/1385
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,1,borderline personality disorder,https://www.archivespp.pl/Keyword-borderline+personality+disorder/1061
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,2,trauma,https://www.archivespp.pl/Keyword-trauma/1709
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,3,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
172133,"https://www.archivespp.pl/Dialectical-Behavior-Therapy-in-the-Treatment-of-Trauma,172133,0,2.html",2024,26,1,Dialectical Behavior Therapy in the Treatment of Trauma,4,dialectical behavior therapyDBT,https://www.archivespp.pl/Keyword-dialectical+behavior+therapyDBT/506586
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,1,editorial,https://www.archivespp.pl/Keyword-editorial/4090
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,2,editorial 1,https://www.archivespp.pl/Keyword-editorial+1/160554
219867,"https://www.archivespp.pl/Editorial,219867,0,2.html",2026,28,1,Editorial,3,editorial 2,https://www.archivespp.pl/Keyword-editorial+2/160555
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,1,psychotherapy,https://www.archivespp.pl/Keyword-psychotherapy/309264
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,2,conversational artificial intelligence,https://www.archivespp.pl/Keyword-conversational+artificial+intelligence/477772
170132,"https://www.archivespp.pl/Five-reasons-why-a-conversational-artificial-intelligence-cannot-be-treated-as-a,170132,0,2.html",2023,25,4,Five reasons why a conversational artificial intelligence cannot be treated as a moral agent in psychotherapy,3,moral agent,https://www.archivespp.pl/Keyword-moral+agent/477773
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,1,mindfulness,https://www.archivespp.pl/Keyword-mindfulness/311985
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,2,depression,https://www.archivespp.pl/Keyword-depression/494
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,3,anxiety,https://www.archivespp.pl/Keyword-anxiety/1597
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,4,major depression,https://www.archivespp.pl/Keyword-major+depression/96063
200079,"https://www.archivespp.pl/The-interplay-between-self-compassion-and-mindfulness-in-the-explanation-of-depression,200079,0,2.html",2025,27,2,The interplay between self-compassion and mindfulness in the explanation of depression and anxiety in depressed individuals,5,self-compassion,https://www.archivespp.pl/Keyword-self-compassion/127288
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,1,trauma,https://www.archivespp.pl/Keyword-trauma/1709
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,2,PTSD,https://www.archivespp.pl/Keyword-PTSD/4808
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,3,cognitive-behavioral therapy,https://www.archivespp.pl/Keyword-cognitive-behavioral+therapy/23173
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,4,Prolonged Exposure,https://www.archivespp.pl/Keyword-Prolonged+Exposure/30648
201423,"https://www.archivespp.pl/Treatment-of-trauma-cognitive-processing-therapy-or-prolonged-exposure-Analysis-of,201423,0,2.html",2025,27,2,Treatment of trauma - cognitive processing therapy or prolonged exposure? Analysis of leading approaches within the cognitive-behavioral paradigm,5,Cognitive Processing Therapy,https://www.archivespp.pl/Keyword-Cognitive+Processing+Therapy/581564
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",1,impulsivity,https://www.archivespp.pl/Keyword-impulsivity/677
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",2,self-harm,https://www.archivespp.pl/Keyword-self-harm/29965
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",3,interpersonal relationships,https://www.archivespp.pl/Keyword-interpersonal+relationships/72315
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",4,suicidal behaviour,https://www.archivespp.pl/Keyword-suicidal+behaviour/113077
205143,"https://www.archivespp.pl/Clinical-features-diagnosis-and-approaches-to-the-treatment-of-borderline-personality,205143,0,2.html",2025,27,4,"Clinical features, diagnosis, and approaches to the treatment of borderline personality disorder",5,emotional instability,https://www.archivespp.pl/Keyword-emotional+instability/185959
57946,"https://www.archivespp.pl/The-many-faces-of-empathy-between-Phenomenology-and-Neuroscience,57946,0,2.html",2013,15,4,"The many faces of empathy, between Phenomenology and Neuroscience",1,empathy,https://www.archivespp.pl/Keyword-empathy/1468
57946,"https://www.archivespp.pl/The-many-faces-of-empathy-between-Phenomenology-and-Neuroscience,57946,0,2.html",2013,15,4,"The many faces of empathy, between Phenomenology and Neuroscience",2,Phlosophy,https://www.archivespp.pl/Keyword-Phlosophy/1469
57946,"https://www.archivespp.pl/The-many-faces-of-empathy-between-Phenomenology-and-Neuroscience,57946,0,2.html",2013,15,4,"The many faces of empathy, between Phenomenology and Neuroscience",3,phenomenology,https://www.archivespp.pl/Keyword-phenomenology/1470
57946,"https://www.archivespp.pl/The-many-faces-of-empathy-between-Phenomenology-and-Neuroscience,57946,0,2.html",2013,15,4,"The many faces of empathy, between Phenomenology and Neuroscience",4,neuroscience,https://www.archivespp.pl/Keyword-neuroscience/1471
57946,"https://www.archivespp.pl/The-many-faces-of-empathy-between-Phenomenology-and-Neuroscience,57946,0,2.html",2013,15,4,"The many faces of empathy, between Phenomenology and Neuroscience",5,pain,https://www.archivespp.pl/Keyword-pain/1472
57961,"https://www.archivespp.pl/Effect-of-metabolic-abnormalities-on-cognitive-performance-and-clinical-symptoms-in-schizophrenia,57961,0,2.html",2013,15,4,Effect of metabolic abnormalities on cognitive performance and clinical symptoms in schizophrenia,1,metabolic syndrome,https://www.archivespp.pl/Keyword-metabolic+syndrome/206
57961,"https://www.archivespp.pl/Effect-of-metabolic-abnormalities-on-cognitive-performance-and-clinical-symptoms-in-schizophrenia,57961,0,2.html",2013,15,4,Effect of metabolic abnormalities on cognitive performance and clinical symptoms in schizophrenia,2,obesity,https://www.archivespp.pl/Keyword-obesity/207
57961,"https://www.archivespp.pl/Effect-of-metabolic-abnormalities-on-cognitive-performance-and-clinical-symptoms-in-schizophrenia,57961,0,2.html",2013,15,4,Effect of metabolic abnormalities on cognitive performance and clinical symptoms in schizophrenia,3,schizophrenia,https://www.archivespp.pl/Keyword-schizophrenia/387
57961,"https://www.archivespp.pl/Effect-of-metabolic-abnormalities-on-cognitive-performance-and-clinical-symptoms-in-schizophrenia,57961,0,2.html",2013,15,4,Effect of metabolic abnormalities on cognitive performance and clinical symptoms in schizophrenia,4,cognitive functions,https://www.archivespp.pl/Keyword-cognitive+functions/821
57968,"https://www.archivespp.pl/-A-family-member-suicide-causes-broken-heart-syndrome-two-cases-of-the-tako-tsubo-cardiomyopathy-,57968,0,2.html",2013,15,4,‘A family member suicide causes “broken heart syndrome” – two cases of the tako-tsubo cardiomyopathy’.,1,suicide,https://www.archivespp.pl/Keyword-suicide/2121
57968,"https://www.archivespp.pl/-A-family-member-suicide-causes-broken-heart-syndrome-two-cases-of-the-tako-tsubo-cardiomyopathy-,57968,0,2.html",2013,15,4,‘A family member suicide causes “broken heart syndrome” – two cases of the tako-tsubo cardiomyopathy’.,2,tako tsubo,https://www.archivespp.pl/Keyword-tako+tsubo/2122
57968,"https://www.archivespp.pl/-A-family-member-suicide-causes-broken-heart-syndrome-two-cases-of-the-tako-tsubo-cardiomyopathy-,57968,0,2.html",2013,15,4,‘A family member suicide causes “broken heart syndrome” – two cases of the tako-tsubo cardiomyopathy’.,3,cardiomyopathy,https://www.archivespp.pl/Keyword-cardiomyopathy/2123
57985,"https://www.archivespp.pl/Generation-Changes-of-Polish-Adolescents-Self-Image-cohorts-1987-versus-2001-,57985,0,2.html",2013,15,4,Generation Changes of Polish Adolescents Self-Image (cohorts 1987 versus 2001),1,self-image,https://www.archivespp.pl/Keyword-self-image/2521
57985,"https://www.archivespp.pl/Generation-Changes-of-Polish-Adolescents-Self-Image-cohorts-1987-versus-2001-,57985,0,2.html",2013,15,4,Generation Changes of Polish Adolescents Self-Image (cohorts 1987 versus 2001),2,gender difference,https://www.archivespp.pl/Keyword-gender+difference/3259
57985,"https://www.archivespp.pl/Generation-Changes-of-Polish-Adolescents-Self-Image-cohorts-1987-versus-2001-,57985,0,2.html",2013,15,4,Generation Changes of Polish Adolescents Self-Image (cohorts 1987 versus 2001),3,epidemiological study,https://www.archivespp.pl/Keyword-epidemiological+study/3260
57987,"https://www.archivespp.pl/Trends-of-Attempted-Suicide-in-Albanian-Children-s-and-Adolescents,57987,0,2.html",2013,15,4,Trends of Attempted Suicide in Albanian Children's and Adolescents,1,children,https://www.archivespp.pl/Keyword-children/257
57987,"https://www.archivespp.pl/Trends-of-Attempted-Suicide-in-Albanian-Children-s-and-Adolescents,57987,0,2.html",2013,15,4,Trends of Attempted Suicide in Albanian Children's and Adolescents,2,adolescent,https://www.archivespp.pl/Keyword-adolescent/258
57987,"https://www.archivespp.pl/Trends-of-Attempted-Suicide-in-Albanian-Children-s-and-Adolescents,57987,0,2.html",2013,15,4,Trends of Attempted Suicide in Albanian Children's and Adolescents,3,suicide,https://www.archivespp.pl/Keyword-suicide/2121
57987,"https://www.archivespp.pl/Trends-of-Attempted-Suicide-in-Albanian-Children-s-and-Adolescents,57987,0,2.html",2013,15,4,Trends of Attempted Suicide in Albanian Children's and Adolescents,4,suicide attempts,https://www.archivespp.pl/Keyword-suicide+attempts/3388
57987,"https://www.archivespp.pl/Trends-of-Attempted-Suicide-in-Albanian-Children-s-and-Adolescents,57987,0,2.html",2013,15,4,Trends of Attempted Suicide in Albanian Children's and Adolescents,5,overdoses,https://www.archivespp.pl/Keyword-overdoses/3389
57966,"https://www.archivespp.pl/The-Study-of-Comprising-Parenting-Style-between-Children-with-ADHD-and-Normal-Children,57966,0,2.html",2013,15,4,The Study of Comprising Parenting Style between Children with ADHD and Normal Children,1,ADHD,https://www.archivespp.pl/Keyword-ADHD/1460
