rank_within_group,journal_key,period,term,term_col,n_docs_group,n_docs_rest,group_doc_count,rest_doc_count,group_doc_pct,rest_doc_pct,pct_point_lift,ratio_lift,keyness_score
33,psychoanalytic_dialogues,1990-2009,faculty massachusetts,terms_bigram,535,11629,16,8,2.9907,0.0688,2.9219,42.1192,8.278255
34,psychoanalytic_dialogues,1990-2009,study subjectivity,terms_bigram,535,11629,17,38,3.1776,0.3268,2.8508,9.8626,8.239874
35,psychoanalytic_dialogues,1990-2009,psychology harvard,terms_bigram,535,11629,16,10,2.9907,0.086,2.9047,34.0965,8.229528
36,psychoanalytic_dialogues,1990-2009,adrienne harris,terms_bigram,535,11629,16,53,2.9907,0.4558,2.5349,6.6918,7.181904
37,psychoanalytic_dialogues,1990-2009,california san,terms_bigram,535,11629,16,53,2.9907,0.4558,2.5349,6.6918,7.181904
38,psychoanalytic_dialogues,1990-2009,relational perspective,terms_bigram,535,11629,15,40,2.8037,0.344,2.4598,8.3041,6.819932
39,psychoanalytic_dialogues,1990-2009,jody davies,terms_bigram,535,11629,14,12,2.6168,0.1032,2.5136,25.1694,6.807042
40,psychoanalytic_dialogues,1990-2009,west suite,terms_bigram,535,11629,17,96,3.1776,0.8255,2.352,3.9348,6.798292
41,psychoanalytic_dialogues,1990-2009,los angeles,terms_bigram,535,11629,23,258,4.2991,2.2186,2.0805,1.9725,6.611858
42,psychoanalytic_dialogues,1990-2009,earthlink net,terms_bigram,535,11629,15,52,2.8037,0.4472,2.3566,6.406,6.533828
43,psychoanalytic_dialogues,1990-2009,supervising william,terms_bigram,535,11629,14,25,2.6168,0.215,2.4018,12.3379,6.50431
44,psychoanalytic_dialogues,1990-2009,mitchell stephen,terms_bigram,535,11629,13,0,2.4299,0.0,2.4299,585.8396,6.412663
45,psychoanalytic_dialogues,1990-2009,commentary papers,terms_bigram,535,11629,13,1,2.4299,0.0086,2.4213,195.2799,6.389969
46,psychoanalytic_dialogues,1990-2009,transference countertransference,terms_bigram,535,11629,21,218,3.9252,1.8746,2.0506,2.135,6.338522
47,psychoanalytic_dialogues,1990-2009,psychology postdoctoral,terms_bigram,535,11629,13,14,2.4299,0.1204,2.3095,20.2014,6.09495
48,psychoanalytic_dialogues,1990-2009,philip bromberg,terms_bigram,535,11629,13,17,2.4299,0.1462,2.2837,16.7383,6.026869
49,psychoanalytic_dialogues,1990-2009,muriel dimen,terms_bigram,535,11629,13,20,2.4299,0.172,2.2579,14.2888,5.958787
50,psychoanalytic_dialogues,1990-2009,analyst's subjectivity,terms_bigram,535,11629,13,21,2.4299,0.1806,2.2493,13.6242,5.936094
51,psychoanalytic_dialogues,1990-2009,version presented,terms_bigram,535,11629,13,27,2.4299,0.2322,2.1977,10.6516,5.799931
52,psychoanalytic_dialogues,1990-2009,white faculty,terms_bigram,535,11629,12,7,2.243,0.0602,2.1828,36.1629,5.598762
53,psychoanalytic_dialogues,1990-2009,training program,terms_bigram,535,11629,14,64,2.6168,0.5503,2.0665,4.8778,5.596116
54,psychoanalytic_dialogues,1990-2009,jessica benjamin,terms_bigram,535,11629,12,8,2.243,0.0688,2.1742,31.9085,5.576706
55,psychoanalytic_dialogues,1990-2009,professor postdoctoral,terms_bigram,535,11629,12,13,2.243,0.1118,2.1312,20.0905,5.466423
56,psychoanalytic_dialogues,1990-2009,relational track,terms_bigram,535,11629,12,14,2.243,0.1204,2.1226,18.705,5.444367
57,psychoanalytic_dialogues,1990-2009,contributing editor,terms_bigram,535,11629,12,16,2.243,0.1376,2.1054,16.4377,5.400254
58,psychoanalytic_dialogues,1990-2009,mutual influence,terms_bigram,535,11629,12,17,2.243,0.1462,2.0968,15.4984,5.378197
59,psychoanalytic_dialogues,1990-2009,boston society,terms_bigram,535,11629,14,80,2.6168,0.6879,1.9289,3.9083,5.223523
60,psychoanalytic_dialogues,1990-2009,emmanuel ghent,terms_bigram,535,11629,11,0,2.0561,0.0,2.0561,499.0485,5.109154
61,psychoanalytic_dialogues,1990-2009,stuart pizer,terms_bigram,535,11629,11,7,2.0561,0.0602,1.9959,33.2699,4.959577
62,psychoanalytic_dialogues,1990-2009,program faculty,terms_bigram,535,11629,12,43,2.243,0.3698,1.8732,6.235,4.804728
63,psychoanalytic_dialogues,1990-2009,supervising northern,terms_bigram,535,11629,11,18,2.0561,0.1548,1.9013,13.4878,4.724526
64,psychoanalytic_dialogues,1990-2009,brattle cambridge,terms_bigram,535,11629,11,20,2.0561,0.172,1.8841,12.1719,4.68179
65,psychoanalytic_dialogues,1990-2009,gender sexuality,terms_bigram,535,11629,14,106,2.6168,0.9115,1.7053,2.9542,4.61806
66,psychoanalytic_dialogues,1990-2009,robert stolorow,terms_bigram,535,11629,11,23,2.0561,0.1978,1.8583,10.6181,4.617686
67,psychoanalytic_dialogues,1990-2009,faculty northern,terms_bigram,535,11629,11,28,2.0561,0.2408,1.8153,8.7552,4.510845
68,psychoanalytic_dialogues,1990-2009,instructor psychology,terms_bigram,535,11629,10,3,1.8692,0.0258,1.8434,65.0933,4.420187
69,psychoanalytic_dialogues,1990-2009,charles spezzano,terms_bigram,535,11629,10,5,1.8692,0.043,1.8262,41.423,4.378947
70,psychoanalytic_dialogues,1990-2009,dimen muriel,terms_bigram,535,11629,10,6,1.8692,0.0516,1.8176,35.0502,4.358327
71,psychoanalytic_dialogues,1990-2009,california faculty,terms_bigram,535,11629,10,8,1.8692,0.0688,1.8004,26.8031,4.317088
72,psychoanalytic_dialogues,1990-2009,president international,terms_bigram,535,11629,11,38,2.0561,0.3268,1.7293,6.4811,4.297163
73,psychoanalytic_dialogues,1990-2009,fillmore san,terms_bigram,535,11629,10,9,1.8692,0.0774,1.7918,23.9817,4.296468
74,psychoanalytic_dialogues,1990-2009,davies jody,terms_bigram,535,11629,10,11,1.8692,0.0946,1.7746,19.811,4.255228
75,psychoanalytic_dialogues,1990-2009,past president,terms_bigram,535,11629,11,46,2.0561,0.3956,1.6605,5.3661,4.126217
76,psychoanalytic_dialogues,1990-2009,center relational,terms_bigram,535,11629,12,74,2.243,0.6363,1.6067,3.6406,4.120977
77,psychoanalytic_dialogues,1990-2009,thomas ogden,terms_bigram,535,11629,11,50,2.0561,0.43,1.6261,4.9411,4.040744
78,psychoanalytic_dialogues,1990-2009,supervisor faculty,terms_bigram,535,11629,10,23,1.8692,0.1978,1.6714,9.6947,4.007788
79,psychoanalytic_dialogues,1990-2009,joyce slochower,terms_bigram,535,11629,10,23,1.8692,0.1978,1.6714,9.6947,4.007788
80,psychoanalytic_dialogues,1990-2009,mitchell center,terms_bigram,535,11629,12,81,2.243,0.6965,1.5465,3.3279,3.966582
81,psychoanalytic_dialogues,1990-2009,tel aviv,terms_bigram,535,11629,11,56,2.0561,0.4816,1.5745,4.4164,3.912535
82,psychoanalytic_dialogues,1990-2009,founding member,terms_bigram,535,11629,10,29,1.8692,0.2494,1.6198,7.7229,3.884068
83,psychoanalytic_dialogues,1990-2009,introduction introduction,terms_bigram,535,11629,10,29,1.8692,0.2494,1.6198,7.7229,3.884068
84,psychoanalytic_dialogues,1990-2009,psychology psychiatry,terms_bigram,535,11629,10,29,1.8692,0.2494,1.6198,7.7229,3.884068
85,psychoanalytic_dialogues,1990-2009,dimen east,terms_bigram,535,11629,9,1,1.6822,0.0086,1.6736,137.4192,3.853707
86,psychoanalytic_dialogues,1990-2009,margaret crastnopol,terms_bigram,535,11629,9,2,1.6822,0.0172,1.665,82.4515,3.833907
87,psychoanalytic_dialogues,1990-2009,member faculty,terms_bigram,535,11629,10,32,1.8692,0.2752,1.594,7.01,3.822208
88,psychoanalytic_dialogues,1990-2009,stephen seligman,terms_bigram,535,11629,10,34,1.8692,0.2924,1.5768,6.6037,3.780969
89,psychoanalytic_dialogues,1990-2009,program associate,terms_bigram,535,11629,9,8,1.6822,0.0688,1.6134,24.2504,3.715105
90,psychoanalytic_dialogues,1990-2009,meeting division,terms_bigram,535,11629,9,12,1.6822,0.1032,1.5791,16.4903,3.635903
91,psychoanalytic_dialogues,1990-2009,anthony bass,terms_bigram,535,11629,9,12,1.6822,0.1032,1.5791,16.4903,3.635903
92,psychoanalytic_dialogues,1990-2009,steven cooper,terms_bigram,535,11629,10,42,1.8692,0.3612,1.508,5.3606,3.616009
93,psychoanalytic_dialogues,1990-2009,program author,terms_bigram,535,11629,9,14,1.6822,0.1204,1.5619,14.2158,3.596302
94,psychoanalytic_dialogues,1990-2009,studies gender,terms_bigram,535,11629,11,76,2.0561,0.6535,1.4025,3.2618,3.485172
95,psychoanalytic_dialogues,1990-2009,harris adrienne,terms_bigram,535,11629,9,22,1.6822,0.1892,1.4931,9.1613,3.437899
96,psychoanalytic_dialogues,1990-2009,adjunct professor,terms_bigram,535,11629,10,51,1.8692,0.4386,1.4306,4.4238,3.430429
97,psychoanalytic_dialogues,1990-2009,program press,terms_bigram,535,11629,8,0,1.4953,0.0,1.4953,368.8619,3.285569
98,psychoanalytic_dialogues,1990-2009,press inc,terms_bigram,535,11629,8,0,1.4953,0.0,1.4953,368.8619,3.285569
99,psychoanalytic_dialogues,1990-2009,jung's contributions,terms_bigram,535,11629,8,0,1.4953,0.0,1.4953,368.8619,3.285569
100,psychoanalytic_dialogues,1990-2009,pizer brattle,terms_bigram,535,11629,8,1,1.4953,0.0086,1.4867,122.954,3.266675
1,psychoanalytic_dialogues,2010-2025,correspondence addressed,terms_bigram,1043,11121,374,34,35.8581,0.3057,35.5524,115.6419,210.716289
2,psychoanalytic_dialogues,2010-2025,postdoctoral program,terms_bigram,1043,11121,221,166,21.1889,1.4927,19.6962,14.1724,106.412251
3,psychoanalytic_dialogues,2010-2025,faculty member,terms_bigram,1043,11121,114,72,10.93,0.6474,10.2826,16.8248,48.790172
4,psychoanalytic_dialogues,2010-2025,nyu postdoctoral,terms_bigram,1043,11121,106,34,10.163,0.3057,9.8573,32.8861,46.061305
5,psychoanalytic_dialogues,2010-2025,northern california,terms_bigram,1043,11121,107,63,10.2589,0.5665,9.6924,18.035,45.380961
6,psychoanalytic_dialogues,2010-2025,training supervising,terms_bigram,1043,11121,127,352,12.1764,3.1652,9.0112,3.8533,43.722767
7,psychoanalytic_dialogues,2010-2025,editor dialogues,terms_bigram,1043,11121,97,43,9.3001,0.3867,8.9134,23.878,40.867833
8,psychoanalytic_dialogues,2010-2025,associate editor,terms_bigram,1043,11121,96,45,9.2042,0.4046,8.7996,22.5943,40.255529
9,psychoanalytic_dialogues,2010-2025,stephen mitchell,terms_bigram,1043,11121,92,43,8.8207,0.3867,8.4341,22.6535,38.228187
10,psychoanalytic_dialogues,2010-2025,gender sexuality,terms_bigram,1043,11121,90,30,8.629,0.2698,8.3592,31.6105,37.707154
11,psychoanalytic_dialogues,2010-2025,international association,terms_bigram,1043,11121,94,125,9.0125,1.124,7.8885,8.0218,35.923096
12,psychoanalytic_dialogues,2010-2025,san francisco,terms_bigram,1043,11121,110,346,10.5465,3.1112,7.4353,3.3974,35.016626
13,psychoanalytic_dialogues,2010-2025,mitchell center,terms_bigram,1043,11121,81,12,7.7661,0.1079,7.6582,69.4592,33.747341
14,psychoanalytic_dialogues,2010-2025,center relational,terms_bigram,1043,11121,74,12,7.0949,0.1079,6.987,63.4934,30.166352
15,psychoanalytic_dialogues,2010-2025,studies gender,terms_bigram,1043,11121,71,16,6.8073,0.1439,6.6634,46.1641,28.4972
16,psychoanalytic_dialogues,2010-2025,professor psychology,terms_bigram,1043,11121,80,133,7.6702,1.1959,6.4742,6.4239,28.450747
17,psychoanalytic_dialogues,2010-2025,relational studies,terms_bigram,1043,11121,68,5,6.5197,0.045,6.4747,132.6815,27.414548
18,psychoanalytic_dialogues,2010-2025,alanson white,terms_bigram,1043,11121,65,57,6.232,0.5125,5.7195,12.1354,23.962643
19,psychoanalytic_dialogues,2010-2025,associate professor,terms_bigram,1043,11121,71,152,6.8073,1.3668,5.4405,4.9948,23.267215
20,psychoanalytic_dialogues,2010-2025,william alanson,terms_bigram,1043,11121,63,57,6.0403,0.5125,5.5277,11.7649,22.98916
21,psychoanalytic_dialogues,2010-2025,faculty supervisor,terms_bigram,1043,11121,56,41,5.3691,0.3687,5.0005,14.5038,20.217098
22,psychoanalytic_dialogues,2010-2025,association relational,terms_bigram,1043,11121,52,29,4.9856,0.2608,4.7249,18.9592,18.759036
23,psychoanalytic_dialogues,2010-2025,editorial board,terms_bigram,1043,11121,53,47,5.0815,0.4226,4.6589,11.9989,18.584165
24,psychoanalytic_dialogues,2010-2025,board member,terms_bigram,1043,11121,49,12,4.698,0.1079,4.5901,42.1869,17.956509
25,psychoanalytic_dialogues,2010-2025,west suite,terms_bigram,1043,11121,51,62,4.8897,0.5575,4.3322,8.7783,17.117725
26,psychoanalytic_dialogues,2010-2025,supervising faculty,terms_bigram,1043,11121,46,34,4.4104,0.3057,4.1046,14.3587,15.803419
27,psychoanalytic_dialogues,2010-2025,stephen hartman,terms_bigram,1043,11121,43,0,4.1227,0.0,4.1227,926.8333,15.601165
28,psychoanalytic_dialogues,2010-2025,lauren levine,terms_bigram,1043,11121,42,1,4.0268,0.009,4.0179,301.8423,15.111952
29,psychoanalytic_dialogues,2010-2025,international journal,terms_bigram,1043,11121,48,109,4.6021,0.9801,3.622,4.7186,14.096102
30,psychoanalytic_dialogues,2010-2025,faculty nyu,terms_bigram,1043,11121,39,6,3.7392,0.054,3.6853,64.739,13.594487
31,psychoanalytic_dialogues,2010-2025,training program,terms_bigram,1043,11121,41,37,3.931,0.3327,3.5983,11.7896,13.449124
32,psychoanalytic_dialogues,2010-2025,member international,terms_bigram,1043,11121,39,17,3.7392,0.1529,3.5863,24.0459,13.229612
33,psychoanalytic_dialogues,2010-2025,maintains private,terms_bigram,1043,11121,38,10,3.6433,0.0899,3.5534,39.0619,13.018161
34,psychoanalytic_dialogues,2010-2025,relational perspectives,terms_bigram,1043,11121,38,14,3.6433,0.1259,3.5174,28.2862,12.88639
35,psychoanalytic_dialogues,2010-2025,program faculty,terms_bigram,1043,11121,38,17,3.6433,0.1529,3.4905,23.4372,12.787561
36,psychoanalytic_dialogues,2010-2025,editorial boards,terms_bigram,1043,11121,38,18,3.6433,0.1619,3.4815,22.1703,12.754619
37,psychoanalytic_dialogues,2010-2025,adjunct professor,terms_bigram,1043,11121,38,23,3.6433,0.2068,3.4365,17.4532,12.589905
38,psychoanalytic_dialogues,2010-2025,private correspondence,terms_bigram,1043,11121,36,2,3.4516,0.018,3.4336,155.5375,12.39844
39,psychoanalytic_dialogues,2010-2025,self psychology,terms_bigram,1043,11121,43,100,4.1227,0.8992,3.2235,4.6111,12.198423
40,psychoanalytic_dialogues,2010-2025,mental health,terms_bigram,1043,11121,60,318,5.7526,2.8595,2.8932,2.0236,11.893504
41,psychoanalytic_dialogues,2010-2025,book series,terms_bigram,1043,11121,35,9,3.3557,0.0809,3.2748,39.8095,11.735224
42,psychoanalytic_dialogues,2010-2025,jack foehl,terms_bigram,1043,11121,34,0,3.2598,0.0,3.2598,735.0747,11.589821
43,psychoanalytic_dialogues,2010-2025,study center,terms_bigram,1043,11121,35,38,3.3557,0.3417,3.014,9.8231,10.800758
44,psychoanalytic_dialogues,2010-2025,harvard medical,terms_bigram,1043,11121,39,91,3.7392,0.8183,2.9209,4.5989,10.775003
45,psychoanalytic_dialogues,2010-2025,assistant professor,terms_bigram,1043,11121,39,92,3.7392,0.8273,2.912,4.5492,10.741833
46,psychoanalytic_dialogues,2010-2025,professor psychiatry,terms_bigram,1043,11121,54,282,5.1774,2.5357,2.6416,2.0552,10.585891
47,psychoanalytic_dialogues,2010-2025,personal supervising,terms_bigram,1043,11121,32,20,3.0681,0.1798,2.8882,16.8893,10.098728
48,psychoanalytic_dialogues,2010-2025,francisco center,terms_bigram,1043,11121,33,35,3.164,0.3147,2.8492,10.0531,10.047413
49,psychoanalytic_dialogues,2010-2025,past president,terms_bigram,1043,11121,32,25,3.0681,0.2248,2.8433,13.5777,9.941525
50,psychoanalytic_dialogues,2010-2025,francisco california,terms_bigram,1043,11121,33,39,3.164,0.3507,2.8133,9.035,9.920577
51,psychoanalytic_dialogues,2010-2025,mitchell relational,terms_bigram,1043,11121,29,4,2.7804,0.036,2.7445,69.838,9.334495
52,psychoanalytic_dialogues,2010-2025,south africa,terms_bigram,1043,11121,31,33,2.9722,0.2967,2.6755,10.0172,9.272437
53,psychoanalytic_dialogues,2010-2025,psychoanalyst private,terms_bigram,1043,11121,29,8,2.7804,0.0719,2.7085,36.9731,9.21216
54,psychoanalytic_dialogues,2010-2025,doctoral program,terms_bigram,1043,11121,29,19,2.7804,0.1708,2.6096,16.1165,8.875741
55,psychoanalytic_dialogues,2010-2025,faculty supervising,terms_bigram,1043,11121,29,27,2.7804,0.2428,2.5377,11.428,8.631073
56,psychoanalytic_dialogues,2010-2025,white adjunct,terms_bigram,1043,11121,27,2,2.5887,0.018,2.5707,117.1858,8.566106
57,psychoanalytic_dialogues,2010-2025,amy schwartz,terms_bigram,1043,11121,26,0,2.4928,0.0,2.4928,564.6226,8.215892
58,psychoanalytic_dialogues,2010-2025,schwartz cooney,terms_bigram,1043,11121,26,0,2.4928,0.0,2.4928,564.6226,8.215892
59,psychoanalytic_dialogues,2010-2025,joint editor-in-chief,terms_bigram,1043,11121,26,2,2.4928,0.018,2.4748,112.9245,8.15662
60,psychoanalytic_dialogues,2010-2025,psychologist psychoanalyst,terms_bigram,1043,11121,26,6,2.4928,0.054,2.4389,43.4325,8.038076
61,psychoanalytic_dialogues,2010-2025,editor studies,terms_bigram,1043,11121,26,10,2.4928,0.0899,2.4029,26.8868,7.919531
62,psychoanalytic_dialogues,2010-2025,adrienne harris,terms_bigram,1043,11121,28,41,2.6846,0.3687,2.3159,7.3161,7.798293
63,psychoanalytic_dialogues,2010-2025,faculty stephen,terms_bigram,1043,11121,25,1,2.3969,0.009,2.3879,181.1054,7.780139
64,psychoanalytic_dialogues,2010-2025,consulting room,terms_bigram,1043,11121,33,108,3.164,0.9711,2.1928,3.2893,7.732654
65,psychoanalytic_dialogues,2010-2025,issue dialogues,terms_bigram,1043,11121,25,5,2.3969,0.045,2.352,49.3924,7.662952
66,psychoanalytic_dialogues,2010-2025,national training,terms_bigram,1043,11121,25,7,2.3969,0.0629,2.334,36.2211,7.604358
67,psychoanalytic_dialogues,2010-2025,graduate center,terms_bigram,1043,11121,25,10,2.3969,0.0899,2.307,25.8722,7.516468
68,psychoanalytic_dialogues,2010-2025,published routledge,terms_bigram,1043,11121,24,0,2.3011,0.0,2.3011,522.0096,7.406809
69,psychoanalytic_dialogues,2010-2025,founding member,terms_bigram,1043,11121,25,14,2.3969,0.1259,2.271,18.735,7.39928
70,psychoanalytic_dialogues,2010-2025,faculty northern,terms_bigram,1043,11121,25,14,2.3969,0.1259,2.271,18.735,7.39928
71,psychoanalytic_dialogues,2010-2025,relational study,terms_bigram,1043,11121,24,1,2.3011,0.009,2.2921,174.0032,7.377865
72,psychoanalytic_dialogues,2010-2025,study subjectivity,terms_bigram,1043,11121,26,29,2.4928,0.2608,2.232,9.5699,7.356444
73,psychoanalytic_dialogues,2010-2025,dialogues issue,terms_bigram,1043,11121,23,0,2.2052,0.0,2.2052,500.7031,7.008172
74,psychoanalytic_dialogues,2010-2025,levine lauren,terms_bigram,1043,11121,23,1,2.2052,0.009,2.1962,166.901,6.979595
75,psychoanalytic_dialogues,2010-2025,psychological association,terms_bigram,1043,11121,28,70,2.6846,0.6294,2.0551,4.3066,6.92021
76,psychoanalytic_dialogues,2010-2025,founding board,terms_bigram,1043,11121,23,4,2.2052,0.036,2.1692,55.6337,6.893864
77,psychoanalytic_dialogues,2010-2025,stephen seligman,terms_bigram,1043,11121,24,20,2.3011,0.1798,2.1212,12.7319,6.827927
78,psychoanalytic_dialogues,2010-2025,child adolescent,terms_bigram,1043,11121,28,75,2.6846,0.6744,2.0102,4.0214,6.768817
79,psychoanalytic_dialogues,2010-2025,relational perspective,terms_bigram,1043,11121,24,31,2.3011,0.2788,2.0223,8.2859,6.509541
80,psychoanalytic_dialogues,2010-2025,therapeutic action,terms_bigram,1043,11121,33,147,3.164,1.3218,1.8421,2.4196,6.496002
81,psychoanalytic_dialogues,2010-2025,lewis aron,terms_bigram,1043,11121,24,32,2.3011,0.2877,2.0133,8.0309,6.480597
82,psychoanalytic_dialogues,2010-2025,member faculty,terms_bigram,1043,11121,23,19,2.2052,0.1708,2.0343,12.8385,6.465208
83,psychoanalytic_dialogues,2010-2025,hartman lauren,terms_bigram,1043,11121,21,0,2.0134,0.0,2.0134,458.09,6.223575
84,psychoanalytic_dialogues,2010-2025,psychologist private,terms_bigram,1043,11121,21,4,2.0134,0.036,1.9775,50.8989,6.112397
85,psychoanalytic_dialogues,2010-2025,culture society,terms_bigram,1043,11121,21,9,2.0134,0.0809,1.9325,24.11,5.973424
86,psychoanalytic_dialogues,2010-2025,president international,terms_bigram,1043,11121,22,27,2.1093,0.2428,1.8665,8.7163,5.852451
87,psychoanalytic_dialogues,2010-2025,american psychological,terms_bigram,1043,11121,25,67,2.3969,0.6025,1.7945,4.0246,5.84655
88,psychoanalytic_dialogues,2010-2025,race class,terms_bigram,1043,11121,20,4,1.9175,0.036,1.8816,48.5315,5.728505
89,psychoanalytic_dialogues,2010-2025,donnel stern,terms_bigram,1043,11121,21,18,2.0134,0.1619,1.8516,12.3808,5.723272
90,psychoanalytic_dialogues,2010-2025,california san,terms_bigram,1043,11121,23,46,2.2052,0.4136,1.7915,5.3839,5.693628
91,psychoanalytic_dialogues,2010-2025,center faculty,terms_bigram,1043,11121,20,6,1.9175,0.054,1.8636,33.5987,5.673752
92,psychoanalytic_dialogues,2010-2025,advisory board,terms_bigram,1043,11121,20,12,1.9175,0.1079,1.8096,17.4713,5.509494
93,psychoanalytic_dialogues,2010-2025,routledge correspondence,terms_bigram,1043,11121,19,0,1.8217,0.0,1.8217,415.477,5.45723
94,psychoanalytic_dialogues,2010-2025,cooney amy,terms_bigram,1043,11121,19,0,1.8217,0.0,1.8217,415.477,5.45723
95,psychoanalytic_dialogues,2010-2025,series routledge,terms_bigram,1043,11121,19,1,1.8217,0.009,1.8127,138.4923,5.430293
96,psychoanalytic_dialogues,2010-2025,boston society,terms_bigram,1043,11121,24,70,2.3011,0.6294,1.6716,3.7022,5.380721
97,psychoanalytic_dialogues,2010-2025,faculty national,terms_bigram,1043,11121,19,3,1.8217,0.027,1.7947,59.3539,5.376418
98,psychoanalytic_dialogues,2010-2025,los angeles,terms_bigram,1043,11121,38,243,3.6433,2.1851,1.4583,1.6844,5.342503
99,psychoanalytic_dialogues,2010-2025,human rights,terms_bigram,1043,11121,19,11,1.8217,0.0989,1.7228,18.0642,5.160917
100,psychoanalytic_dialogues,2010-2025,amy cooney,terms_bigram,1043,11121,18,0,1.7258,0.0,1.7258,394.1705,5.081486
1,psychoanalytic_psychology,1970-1989,object relations,terms_bigram,123,12041,15,480,12.1951,3.9864,8.2087,3.1327,22.759466
2,psychoanalytic_psychology,1970-1989,reprints sent,terms_bigram,123,12041,6,26,4.878,0.2159,4.6621,23.8201,9.072066
3,psychoanalytic_psychology,1970-1989,requests reprints,terms_bigram,123,12041,6,26,4.878,0.2159,4.6621,23.8201,9.072066
4,psychoanalytic_psychology,1970-1989,conscious unconscious,terms_bigram,123,12041,5,159,4.065,1.3205,2.7446,3.3487,4.917578
5,psychoanalytic_psychology,1970-1989,frank lachmann,terms_bigram,123,12041,4,25,3.252,0.2076,3.0444,17.1376,4.899787
6,psychoanalytic_psychology,1970-1989,object constancy,terms_bigram,123,12041,4,38,3.252,0.3156,2.9364,11.3509,4.726024
7,psychoanalytic_psychology,1970-1989,narcissistic personality,terms_bigram,123,12041,4,57,3.252,0.4734,2.7786,7.6001,4.472065
8,psychoanalytic_psychology,1970-1989,object representations,terms_bigram,123,12041,4,82,3.252,0.681,2.571,5.2971,4.137907
9,psychoanalytic_psychology,1970-1989,borderline personality,terms_bigram,123,12041,4,102,3.252,0.8471,2.4049,4.2635,3.87058
10,psychoanalytic_psychology,1970-1989,therapeutic relationship,terms_bigram,123,12041,4,136,3.252,1.1295,2.1226,3.2015,3.416126
11,psychoanalytic_psychology,1970-1989,disorder rorschach,terms_bigram,123,12041,3,0,2.439,0.0,2.439,679.7903,3.381206
12,psychoanalytic_psychology,1970-1989,milieu discussed,terms_bigram,123,12041,3,1,2.439,0.0083,2.4307,226.5968,3.369693
13,psychoanalytic_psychology,1970-1989,joseph masling,terms_bigram,123,12041,3,3,2.439,0.0249,2.4141,97.1129,3.346666
14,psychoanalytic_psychology,1970-1989,borderline psychopathology,terms_bigram,123,12041,3,4,2.439,0.0332,2.4058,75.5323,3.335153
15,psychoanalytic_psychology,1970-1989,borderline schizophrenic,terms_bigram,123,12041,3,4,2.439,0.0332,2.4058,75.5323,3.335153
16,psychoanalytic_psychology,1970-1989,rorschach protocols,terms_bigram,123,12041,3,4,2.439,0.0332,2.4058,75.5323,3.335153
17,psychoanalytic_psychology,1970-1989,lloyd silverman,terms_bigram,123,12041,3,5,2.439,0.0415,2.3975,61.7991,3.32364
18,psychoanalytic_psychology,1970-1989,kernberg kohut,terms_bigram,123,12041,3,5,2.439,0.0415,2.3975,61.7991,3.32364
19,psychoanalytic_psychology,1970-1989,reliability validity,terms_bigram,123,12041,3,6,2.439,0.0498,2.3892,52.2916,3.312127
20,psychoanalytic_psychology,1970-1989,sex differences,terms_bigram,123,12041,3,8,2.439,0.0664,2.3726,39.9877,3.289101
21,psychoanalytic_psychology,1970-1989,lachmann frank,terms_bigram,123,12041,3,10,2.439,0.083,2.356,32.371,3.266075
22,psychoanalytic_psychology,1970-1989,narcissistic pathology,terms_bigram,123,12041,3,15,2.439,0.1246,2.3145,21.9287,3.208509
23,psychoanalytic_psychology,1970-1989,robert bornstein,terms_bigram,123,12041,3,17,2.439,0.1412,2.2978,19.4226,3.185483
24,psychoanalytic_psychology,1970-1989,internalized object,terms_bigram,123,12041,3,32,2.439,0.2658,2.1733,10.4583,3.012786
25,psychoanalytic_psychology,1970-1989,aggressive impulses,terms_bigram,123,12041,3,38,2.439,0.3156,2.1234,8.8284,2.943707
26,psychoanalytic_psychology,1970-1989,defenses against,terms_bigram,123,12041,3,39,2.439,0.3239,2.1151,8.6049,2.932194
27,psychoanalytic_psychology,1970-1989,heinz kohut,terms_bigram,123,12041,3,39,2.439,0.3239,2.1151,8.6049,2.932194
28,psychoanalytic_psychology,1970-1989,male female,terms_bigram,123,12041,3,72,2.439,0.598,1.8411,4.6882,2.552261
29,psychoanalytic_psychology,1970-1989,ego superego,terms_bigram,123,12041,3,109,2.439,0.9052,1.5338,3.1041,2.126276
30,psychoanalytic_psychology,1970-1989,personality disorders,terms_bigram,123,12041,3,116,2.439,0.9634,1.4756,2.9176,2.045684
31,psychoanalytic_psychology,1970-1989,personality disorder,terms_bigram,123,12041,3,137,2.439,1.1378,1.3012,2.472,1.803909
32,psychoanalytic_psychology,1970-1989,self psychology,terms_bigram,123,12041,3,140,2.439,1.1627,1.2763,2.4192,1.769369
33,psychoanalytic_psychology,1970-1989,projective identification,terms_bigram,123,12041,3,212,2.439,1.7607,0.6784,1.5995,0.940425
34,psychoanalytic_psychology,1970-1989,transference countertransference,terms_bigram,123,12041,3,236,2.439,1.96,0.4791,1.4372,0.66411
35,psychoanalytic_psychology,1970-1989,point view,terms_bigram,123,12041,4,389,3.252,3.2306,0.0214,1.122,0.034448
1,psychoanalytic_psychology,1990-2009,professor psychology,terms_bigram,622,11542,36,177,5.7878,1.5335,4.2543,3.81,15.361753
2,psychoanalytic_psychology,1990-2009,object relations,terms_bigram,622,11542,47,448,7.5563,3.8815,3.6748,1.9623,14.225865
3,psychoanalytic_psychology,1990-2009,reprints sent,terms_bigram,622,11542,26,6,4.1801,0.052,4.1281,75.5376,13.605479
