url,title,year,volume,issue,pages,doi,article_type
"https://www.psychiatriapolska.pl/Rozpowszechnienie-samouszkodzen-dokonywanych-przez-mlodziez-w-wieku-od-16-do-19-lat,58243,0,1.html",Rozpowszechnienie samouszkodzeń dokonywanych przez młodzież w wieku od 16 do 19 lat,2016,50,1,29-42,https://doi.org/10.12740/PP/36501,ARTICLE
"https://www.psychiatriapolska.pl/Nawykowe-samouszkodzenia-a-Ja-cielesne,58094,0,1.html",Nawykowe samouszkodzenia a Ja cielesne,2016,50,1,43-54,https://doi.org/10.12740/PP/44453,ARTICLE
"https://www.psychiatriapolska.pl/Objawy-obsesyjno-kompulsywne-i-aktywnosc-fizyczna-u-pacjentek-z-jadlowstretem-psychicznym-mozliwe-zwiazki,58083,0,1.html",Objawy obsesyjno-kompulsywne i aktywność fizyczna u pacjentek z jadłowstrętem psychicznym – możliwe związki,2016,50,1,55-64,https://doi.org/10.12740/PP/34810,ARTICLE
"https://www.psychiatriapolska.pl/Taktyki-manipulacji-pacjentow-z-zaburzeniami-nerwicowymi-w-zyciu-codziennym-i-podczas-terapii,58228,0,1.html",Taktyki manipulacji pacjentów z zaburzeniami nerwicowymi w życiu codziennym i podczas terapii,2016,50,1,65-76,https://doi.org/10.12740/PP/39841,ARTICLE
"https://www.psychiatriapolska.pl/Objawy-dysocjacji-czucia-bolu-i-dotyku-derealizacji-i-depersonalizacji-u-kobiet-a-wydarzenia-urazowe-z-okresu-dziecinstwa-adolescencji-i-wczesnej-doroslosci,58198,0,1.html","Objawy dysocjacji czucia bólu i dotyku, derealizacji i depersonalizacji u kobiet a wydarzenia urazowe z okresu dzieciństwa, adolescencji i wczesnej dorosłości",2016,50,1,77-93,https://doi.org/10.12740/PP/OnlineFirst/36296,
"https://www.psychiatriapolska.pl/Negatywne-zdarzenia-z-dziecinstwa-jako-moderator-zwiazku-reaktywnosci-emocjonalnej-i-wystepowania-zaburzen-lekowych-i-depresyjnych-w-grupie-nieklinicznej,58253,0,1.html",Negatywne zdarzenia z dzieciństwa jako moderator związku reaktywności emocjonalnej i występowania zaburzeń lękowych i depresyjnych w grupie nieklinicznej,2016,50,1,95-104,https://doi.org/10.12740/PP/40064,ARTICLE
"https://www.psychiatriapolska.pl/Zmiany-w-zakresie-funkcjonowania-osobowosci-w-wyniku-psychoterapii-grupowej-z-elementami-psychoterapii-indywidualnej-u-osob-u-zaburzeniami-nerwicowymi-i-zaburzeniami-osobowosci-MMPI-2,58234,0,1.html",Zmiany w zakresie funkcjonowania osobowości w wyniku psychoterapii grupowej z elementami psychoterapii indywidualnej u osób u zaburzeniami nerwicowymi i zaburzeniami osobowości – MMPI-2,2016,50,1,105-126,https://doi.org/10.12740/PP/OnlineFirst/38438,
"https://www.psychiatriapolska.pl/Trichotillomania-i-trichofagia-rozpoznawanie-leczenie-zapobieganie-nProba-ustanowienia-standardow-leczenia-w-Polsce-,59513,0,1.html","Trichotillomania i trichofagia – rozpoznawanie, leczenie, zapobieganie. 
Próba ustanowienia standardów leczenia w Polsce.",2016,50,1,127-143,https://doi.org/10.12740/PP/59513,ARTICLE
"https://www.psychiatriapolska.pl/Trichotillomania-trichofagia-trichobezoar-opis-trzech-przypadkow-Propozycja-modelu-kontroli-endoskopowej-pacjentow-z-trichotillomania,58133,0,1.html","Trichotillomania, trichofagia, trichobezoar – opis trzech przypadków. Propozycja modelu kontroli endoskopowej pacjentów z trichotillomanią",2016,50,1,145-152,https://doi.org/10.12740/PP/43636,ARTICLE
"https://www.psychiatriapolska.pl/Kompulsywne-kupowanie-w-zarysie,58067,0,1.html",Kompulsywne kupowanie w zarysie,2016,50,1,153-164,https://doi.org/10.12740/PP/44010,ARTICLE
"https://www.psychiatriapolska.pl/Rozpowszechnienie-subiektywnej-bezsennosci-w-populacji-polskiej,58771,0,1.html",Rozpowszechnienie subiektywnej bezsenności w populacji polskiej,2016,50,1,165-173,https://doi.org/10.12740/PP/58771,ARTICLE
"https://www.psychiatriapolska.pl/Diagnoza-roznicujaca-problemy-religijne-badz-duchowe-mozliwosci-i-ograniczenia-kodu-V-62-89-w-DSM-5,59115,0,1.html",Diagnoza różnicująca „problemy religijne bądź duchowe” – możliwości i ograniczenia kodu V 62.89 w DSM-5,2016,50,1,175-186,https://doi.org/10.12740/PP/59115,ARTICLE
"https://www.psychiatriapolska.pl/Seksualnosc-osob-dyssocjalnych,59330,0,1.html",Seksualność osób dyssocjalnych,2016,50,1,187-196,https://doi.org/10.12740/PP/59330,ARTICLE
"https://www.psychiatriapolska.pl/Demograficzne-kliniczne-i-psychologiczne-czynniki-wplywajace-na-zaprzestanie-aktywnosci-seksualnej-przez-pacjentow-z-potwierdzona-angiograficznie-choroba-wiencowa,58679,0,1.html","Demograficzne, kliniczne i psychologiczne czynniki wpływające na zaprzestanie aktywności seksualnej przez pacjentów z potwierdzoną angiograficznie chorobą wieńcową",2016,50,1,197-211,https://doi.org/10.12740/PP/58679,ARTICLE
"https://www.psychiatriapolska.pl/Osobowosc-nerwicowa-a-objawy-pseudokardiologiczne-u-pacjentow-kwalifikowanych-do-leczenia-psychoterapia-na-oddziale-dziennym-w-latach-2004-2014,60818,0,1.html",Osobowość nerwicowa a objawy pseudokardiologiczne u pacjentów kwalifikowanych do leczenia psychoterapią na oddziale dziennym w latach 2004–2014,2016,50,1,213-246,https://doi.org/10.12740/PP/60818,ARTICLE
"https://www.psychiatriapolska.pl/Rozwoj-psychoterapii-jako-metody-leczenia-zaburzen-psychicznych-na-Uniwersytecie-Jagiellonskim-i-w-Krakowie-do-wybuchu-I-wojny-swiatowej,58053,0,1.html",Rozwój psychoterapii jako metody leczenia zaburzeń psychicznych na Uniwersytecie Jagiellońskim i w Krakowie do wybuchu I wojny światowej,2016,50,1,247-259,https://doi.org/10.12740/PP/OnlineFirst/39950,ARTICLE
"https://www.psychiatriapolska.pl/Rafal-Becker-psychiatra-eugenik-syjonista,58258,0,1.html","Rafał Becker: psychiatra, eugenik, syjonista",2016,50,1,261-268,https://doi.org/10.12740/PP/38918,ARTICLE
"https://www.psychiatriapolska.pl/Historia-traumy-i-zaburzen-potraumatycznych-w-literaturze,58077,0,1.html",Historia traumy i zaburzeń potraumatycznych w literaturze,2016,50,1,269-281,https://doi.org/10.12740/PP/43039,ARTICLE
"https://www.psychiatriapolska.pl/List-do-Redakcji-Psychiatria-czyli-w-te-i-z-powrotem-Komentarz-do-artykulu-Jacka-Prusaka-Diagnoza-roznicujaca-problemy-religijne-badz-duchowe-mozliwosci-i-ograniczenia-kodu-V-62-89-w-DSM-5-,60641,0,1.html","List do Redakcji. Psychiatria, czyli w tę i z powrotem. Komentarz do artykułu Jacka Prusaka „Diagnoza różnicująca »problemy religijne bądź duchowe« – możliwości i ograniczenia kodu V 62.89 w DSM-5”",2016,50,1,283-287,https://doi.org/10.12740/PP/60641,LETTER
"https://www.psychiatriapolska.pl/List-do-Redakcji-Wokol-opetania,60834,0,1.html",List do Redakcji. Wokół opętania,2016,50,1,289-292,https://doi.org/10.12740/PP/60834,LETTER
"https://www.psychiatriapolska.pl/List-do-Redakcji-Jak-zrozumiec-fundamentalizm-i-akty-terroryzmu-,60815,0,1.html",List do Redakcji. Jak zrozumieć fundamentalizm i akty terroryzmu?,2016,50,1,293-297,https://doi.org/10.12740/PP/60815,LETTER
"https://www.psychiatriapolska.pl/Recenzja-ksiazki-Jerzy-Zadecki-Ja-we-wczesnej-schizofrenii-Wydawnictwo-Uniwersytetu-Jagiellonskiego-Krakow-2015-Wydanie-I,60817,0,1.html","Recenzja książki: Jerzy Zadęcki, „Ja we wczesnej schizofrenii”. Wydawnictwo Uniwersytetu Jagiellońskiego, Kraków 2015, Wydanie I",2016,50,1,299-300,https://doi.org/10.12740/PP/60817,
"https://www.psychiatriapolska.pl/Od-Redakcji,60548,0,1.html",Od Redakcji,2015,49,6,1127,https://doi.org/10.12740/PP/60548,EDITORIAL
"https://www.psychiatriapolska.pl/Rodzina-wobec-schizofrenii-grupa-psychoedukacyjna-w-programie-pilotazowym,58240,0,1.html",Rodzina wobec schizofrenii - grupa psychoedukacyjna w programie pilotażowym,2015,49,6,1129-1138,https://doi.org/10.12740/PP/38934,ARTICLE
"https://www.psychiatriapolska.pl/Europejskie-badania-nad-umieralnoscia-w-schizofrenii,58212,0,1.html",Europejskie badania nad umieralnością w schizofrenii,2015,49,6,1139-1148,https://doi.org/10.12740/PP/37845,ARTICLE
"https://www.psychiatriapolska.pl/BDNF-jako-biomarker-w-przebiegu-i-leczeniu-schizofrenii,58251,0,1.html",BDNF jako biomarker w przebiegu i leczeniu schizofrenii,2015,49,6,1149-1158,https://doi.org/10.12740/PP/37705,ARTICLE
"https://www.psychiatriapolska.pl/Percepcja-ekspresji-emocjonalnej-twarzy-a-objawy-schizofrenii-,58220,0,1.html",Percepcja ekspresji emocjonalnej twarzy a objawy schizofrenii.,2015,49,6,1159-1168,https://doi.org/10.12740/PP/38919,ARTICLE
"https://www.psychiatriapolska.pl/Uwarunkowania-skutecznosci-treningu-tendencyjnosci-uwagi-w-zaburzeniach-psychicznych,58247,0,1.html",Uwarunkowania skuteczności treningu tendencyjności uwagi w zaburzeniach psychicznych,2015,49,6,1169-1178,https://doi.org/10.12740/PP/37645,ARTICLE
"https://www.psychiatriapolska.pl/Podejscie-terapeutyczne-oparte-na-Otwartym-Dialogu-o-fenomenie-skandynawskiej-psychiatrii,58230,0,1.html",Podejście terapeutyczne oparte na Otwartym Dialogu – o fenomenie skandynawskiej psychiatrii,2015,49,6,1179-1190,https://doi.org/10.12740/PP/36677,ARTICLE
"https://www.psychiatriapolska.pl/Zmiany-w-zakresie-funkcjonowania-psychospolecznego-u-pacjentow-z-rozpoznaniem-schizofrenii-objetych-rehabilitacja-psychiatryczna,58223,0,1.html",Zmiany w zakresie funkcjonowania psychospołecznego u pacjentów z rozpoznaniem schizofrenii objętych rehabilitacją psychiatryczną,2015,49,6,1191-1202,https://doi.org/10.12740/PP/36019,ARTICLE
"https://www.psychiatriapolska.pl/Analiza-czynnikowa-i-ocena-rzetelnosci-polskiej-wersji-Skali-Urojen-Peters-i-wsp-oraz-czestotliwosc-wystepowania-doswiadczen-podobnych-do-urojen-w-populacji-polskiej,58233,0,1.html",Analiza czynnikowa i ocena rzetelności polskiej wersji Skali Urojeń Peters i wsp. oraz częstotliwość występowania doświadczeń podobnych do urojeń w populacji polskiej,2015,49,6,1203-1222,https://doi.org/10.12740/PP/42916,ARTICLE
"https://www.psychiatriapolska.pl/Skutecznosc-i-bezpieczenstwo-stosowania-lekow-przeciwdepresyjnych-w-terapii-epizodu-depresyjnego-w-przebiegu-choroby-afektywnej-dwubiegunowej-przeglad-wynikow-badan,58252,0,1.html",Skuteczność i bezpieczeństwo stosowania leków przeciwdepresyjnych w terapii epizodu depresyjnego w przebiegu choroby afektywnej dwubiegunowej – przegląd wyników badań,2015,49,6,1223-1239,https://doi.org/10.12740/PP/37914,ARTICLE
"https://www.psychiatriapolska.pl/Laczne-stosowanie-zabiegow-EW-i-lekow-psychotropowych,58173,0,1.html",Łączne stosowanie zabiegów EW i leków psychotropowych,2015,49,6,1241-1253,https://doi.org/10.12740/PP/37462,ARTICLE
"https://www.psychiatriapolska.pl/Stosowanie-ketaminy-w-zabiegach-elektrowstrzasowych,58175,0,1.html",Stosowanie ketaminy w zabiegach elektrowstrząsowych,2015,49,6,1255-1263,https://doi.org/10.12740/PP/31748,ARTICLE
"https://www.psychiatriapolska.pl/Stezenie-magnezu-w-surowicy-jako-potencjalny-marker-stanu-u-chorych-na-depresje-jednobiegunowa,58141,0,1.html",Stężenie magnezu w surowicy jako potencjalny marker stanu u chorych na depresję jednobiegunową,2015,49,6,1265-1276,https://doi.org/10.12740/PP/OnlineFirst/44137,ARTICLE
"https://www.psychiatriapolska.pl/Stezenie-magnezu-w-surowicy-jako-potencjalny-marker-stanu-u-pacjentow-z-diagnoza-choroby-afektywnej-dwubiegunowej,58109,0,1.html",Stężenie magnezu w surowicy jako potencjalny marker stanu u pacjentów z diagnozą choroby afektywnej dwubiegunowej,2015,49,6,1277-1287,https://doi.org/10.12740/PP/OnlineFirst/42047,ARTICLE
"https://www.psychiatriapolska.pl/Poczucie-obciazenia-oraz-poziom-dystresu-psychicznego-wsrod-malzonkow-pacjentow-z-choroba-afektywna-dwubiegunowa-analiza-porownawcza-typu-I-i-II,58224,0,1.html",Poczucie obciążenia oraz poziom dystresu psychicznego wśród małżonków pacjentów z chorobą afektywną dwubiegunową – analiza porównawcza typu I i II,2015,49,6,1289-1302,https://doi.org/10.12740/PP/OnlineFirst/32177,
"https://www.psychiatriapolska.pl/Redukcja-mysli-samobojczych-u-pacjentow-poddanych-psychoterapii-w-dziennym-oddziale-leczenia-nerwic-i-zaburzen-behawioralnych-a-wystepujace-u-nich-przed-rozpoczeciem-hospitalizacji-cechy-osobowosci-nerwicowej,58238,0,1.html",Redukcja myśli samobójczych u pacjentów poddanych psychoterapii w dziennym oddziale leczenia nerwic i zaburzeń behawioralnych a występujące u nich przed rozpoczęciem hospitalizacji cechy osobowości nerwicowej,2015,49,6,1303-1321,https://doi.org/10.12740/PP/OnlineFirst/34108,
"https://www.psychiatriapolska.pl/Zmiany-w-profilu-osobowosci-nerwicowej-wiazace-sie-z-redukcja-mysli-samobojczych-u-pacjentow-poddanych-psychoterapii-w-dziennym-oddziale-leczenia-nerwic-i-zaburzen-behawioralnych,58245,0,1.html",Zmiany w profilu osobowości nerwicowej wiążące się z redukcją myśli samobójczych u pacjentów poddanych psychoterapii w dziennym oddziale leczenia nerwic i zaburzeń behawioralnych,2015,49,6,1323-1341,https://doi.org/10.12740/PP/OnlineFirst/37308,
"https://www.psychiatriapolska.pl/Czy-cechy-osobowosci-i-nasilenie-objawow-nerwicowych-wiaza-sie-ze-sprawozdawaniem-mysli-samobojczych-u-pacjentow-dziennego-oddzialu-leczenia-zaburzen-nerwicowych-,58164,0,1.html",Czy cechy osobowości i nasilenie objawów nerwicowych wiążą się ze sprawozdawaniem myśli samobójczych u pacjentów dziennego oddziału leczenia zaburzeń nerwicowych?,2015,49,6,1343-1358,https://doi.org/10.12740/psychiatriapolska.pl/online-first/5,ARTICLE
"https://www.psychiatriapolska.pl/Wplyw-statyn-na-majaczenie-w-nastepstwie-operacji-kardiochirurgicznych-dowody-z-pismiennictwa,60139,0,1.html",Wpływ statyn na majaczenie w następstwie operacji kardiochirurgicznych – dowody z piśmiennictwa,2015,49,6,1359-1370,https://doi.org/10.12740/PP/60139,ARTICLE
"https://www.psychiatriapolska.pl/Wspomnienie-posmiertne-Profesora-Puzynskiego,60667,0,1.html",Wspomnienie pośmiertne Profesora Pużyńskiego,2015,49,6,1371-1372,https://doi.org/10.12740/PP/60667,
"https://www.psychiatriapolska.pl/List-do-Redakcji-Czy-jest-mozliwe-wspomaganie-poznawczej-terapii-behawioralnej-prowadzonej-zdalnie-poprzez-wyznaczanie-tzw-zadan-terapeutycznych-,59543,0,1.html","List do Redakcji. Czy jest możliwe wspomaganie poznawczej terapii behawioralnej, prowadzonej zdalnie, poprzez wyznaczanie tzw. zadań terapeutycznych?",2015,49,6,1373-1377,https://doi.org/10.12740/PP/59543,EDITORIAL
"https://www.psychiatriapolska.pl/List-do-Redakcji-Innowacyjny-program-pomocy-osobom-z-zaburzeniami-osobowosci,60732,0,1.html",List do Redakcji. Innowacyjny program pomocy osobom z zaburzeniami osobowości,2015,49,6,1379-1384,https://doi.org/10.12740/PP/60732,EDITORIAL
"https://www.psychiatriapolska.pl/Od-Redakcji,59546,0,1.html",Od Redakcji,2015,49,5,879-881,https://doi.org/10.12740/PP/59546,EDITORIAL
"https://www.psychiatriapolska.pl/Obturacyjny-bezdech-senny-w-ciezkich-chorobach-psychicznych-,58219,0,1.html",Obturacyjny bezdech senny w ciężkich chorobach psychicznych.,2015,49,5,883-895,https://doi.org/10.12740/PP/32566,ARTICLE
"https://www.psychiatriapolska.pl/Neuroobrazowe-i-genetyczne-korelaty-zaburzen-funkcji-poznawczych-w-przebiegu-stwardnienia-rozsianego,58185,0,1.html",Neuroobrazowe i genetyczne korelaty zaburzeń funkcji poznawczych w przebiegu stwardnienia rozsianego,2015,49,5,897-910,https://doi.org/10.12740/PP/32182,ARTICLE
"https://www.psychiatriapolska.pl/Akceptacja-choroby-i-postrzeganie-czasu-u-osob-leczonych-immunomodulacyjnie-z-rzutowo-remisyjna-postacia-stwardnienia-rozsianego-SM-RR-,58257,0,1.html",Akceptacja choroby i postrzeganie czasu u osób leczonych immunomodulacyjnie z rzutowo-remisyjną postacią stwardnienia rozsianego (SM-RR),2015,49,5,911-920,https://doi.org/10.12740/PP/38740,ARTICLE
"https://www.psychiatriapolska.pl/Czeste-problemy-w-leczeniu-zespolu-niespokojnych-nog-opis-przypadku-i-przeglad-pismiennictwa-,58215,0,1.html",Częste problemy w leczeniu zespołu niespokojnych nóg – opis przypadku i przegląd piśmiennictwa.,2015,49,5,921-930,https://doi.org/10.12740/PP/35395,ARTICLE
"https://www.psychiatriapolska.pl/Wplyw-choroby-Huntingtona-na-opiekunow-rodzinnych-Przeglad-literatury,58225,0,1.html",Wpływ choroby Huntingtona na opiekunów rodzinnych. Przegląd literatury,2015,49,5,931-944,https://doi.org/10.12740/PP/34496,ARTICLE
"https://www.psychiatriapolska.pl/Potrzeby-stomatologiczne-pacjenta-psychiatrycznego-z-zaburzeniami-w-odzywianiu,58085,0,1.html",Potrzeby stomatologiczne pacjenta psychiatrycznego z zaburzeniami w odżywianiu,2015,49,5,945-954,https://doi.org/10.12740/PP/OnlineFirst/35269,ARTICLE
"https://www.psychiatriapolska.pl/Czynniki-psychologiczne-i-psychopatologiczne-w-lysieniu-plackowatym,58250,0,1.html",Czynniki psychologiczne i psychopatologiczne w łysieniu plackowatym,2015,49,5,955-964,https://doi.org/10.12740/PP/39064,ARTICLE
"https://www.psychiatriapolska.pl/Kliniczne-uwarunkowania-zaburzen-psychicznych-wystepujacych-w-przebiegu-terapii-nieplodnosci-,58090,0,1.html",Kliniczne uwarunkowania zaburzeń psychicznych występujących w przebiegu terapii niepłodności.,2015,49,5,965-982,https://doi.org/10.12740/PP/35958,ARTICLE
"https://www.psychiatriapolska.pl/Poznawczo-motywacyjny-model-otylosci-Mechanizmy-motywacyjne-i-inklinacje-poznawcze-w-przetwarzaniu-obrazow-pozywienia-przez-osoby-z-nadmierna-waga-,58137,0,1.html",Poznawczo-motywacyjny model otyłości. Mechanizmy motywacyjne i inklinacje poznawcze w przetwarzaniu obrazów pożywienia przez osoby z nadmierną wagą.,2015,49,5,983-991,https://doi.org/10.12740/PP/30860,ARTICLE
"https://www.psychiatriapolska.pl/Cechy-spektrum-zaburzen-dwubiegunowych-u-osob-otylych,58227,0,1.html",Cechy spektrum zaburzeń dwubiegunowych u osób otyłych,2015,49,5,993-1004,https://doi.org/10.12740/PP/OnlineFirst/32937,ARTICLE
"https://www.psychiatriapolska.pl/Wystepowanie-objawow-depresji-u-dzieci-w-wieku-szkolnym-z-cukrzyca-typu-1-badanie-kwestionariuszowe-,58129,0,1.html",Występowanie objawów depresji u dzieci w wieku szkolnym z cukrzycą typu 1 – badanie kwestionariuszowe.,2015,49,5,1005-1016,https://doi.org/10.12740/PP/35649,ARTICLE
"https://www.psychiatriapolska.pl/Zaburzenia-odzywiania-u-dzieci-i-mlodziezy-z-cukrzyca-typu-1-i-2-rozpowszechnienie-czynniki-ryzyka-i-sygnaly-ostrzegawcze-,58217,0,1.html","Zaburzenia odżywiania u dzieci i młodzieży z cukrzycą typu 1 i 2: rozpowszechnienie, czynniki ryzyka i sygnały ostrzegawcze.",2015,49,5,1017-1024,https://doi.org/10.12740/PP/39536,ARTICLE
"https://www.psychiatriapolska.pl/Skutecznosc-intensywnej-psychoterapii-na-oddziale-dziennym-oceniana-za-pomoca-Kwestionariusza-Osobowosci-Nerwicowej-KON-2006,58207,0,1.html",Skuteczność intensywnej psychoterapii na oddziale dziennym oceniana za pomocą Kwestionariusza Osobowości Nerwicowej KON-2006,2015,49,5,1025-1041,https://doi.org/10.12740/psychiatriapolska.pl/online-first/6,ARTICLE
"https://www.psychiatriapolska.pl/Dwupoziomowy-ortogonalno-ukosny-model-Kwestionariusza-Oceny-Skutecznosci-Psychoterapii-Outcome-Questionnaire-OQ-45-2-polska-adaptacja-przy-uzyciu-analizy-czynnikowej,59064,0,1.html","Dwupoziomowy ortogonalno-ukośny model Kwestionariusza Oceny Skuteczności Psychoterapii (Outcome Questionnaire, OQ-45.2) – polska adaptacja przy użyciu analizy czynnikowej",2015,49,5,1043-1070,https://doi.org/10.12740/PP/59064,ARTICLE
"https://www.psychiatriapolska.pl/Struktura-czynnikowa-oraz-walidacja-polskiej-wersji-Szpitalnej-Skali-Leku-i-Depresji-HADS-dla-mlodziezy,58209,0,1.html",Struktura czynnikowa oraz walidacja polskiej wersji Szpitalnej Skali Lęku i Depresji (HADS) dla młodzieży,2015,49,5,1071-1088,https://doi.org/10.12740/PP/38139,ARTICLE
"https://www.psychiatriapolska.pl/Wlasciwosci-psychometryczne-polskiej-wersji-Kwestionariusza-Poczucia-Winy-Zwiazanego-z-Trauma-TRGI-PL-,58190,0,1.html",Właściwości psychometryczne polskiej wersji „Kwestionariusza Poczucia Winy Związanego z Traumą” (TRGI-PL),2015,49,5,1089-1099,https://doi.org/10.12740/PP/36754,ARTICLE
"https://www.psychiatriapolska.pl/Analiza-konsultacji-psychiatrycznych-pacjentow-szpitala-wielospecjalistycznego-,58237,0,1.html",Analiza konsultacji psychiatrycznych pacjentów szpitala wielospecjalistycznego.,2015,49,5,1101-1112,https://doi.org/10.12740/PP/36826,ARTICLE
"https://www.psychiatriapolska.pl/List-do-Redakcji-Bezpieczenstwo-stosowania-wybiorczych-inhibitorow-wychwytu-zwrotnego-serotoniny-w-czasie-ciazy,59304,0,1.html",List do Redakcji. Bezpieczeństwo stosowania wybiórczych inhibitorów wychwytu zwrotnego serotoniny w czasie ciąży,2015,49,5,1113-1116,https://doi.org/10.12740/PP/59304,LETTER
"https://www.psychiatriapolska.pl/Sprawozdanie-16th-International-Neuropsychoanalysis-Congress-Plasticity-and-repetition-and-other-topics-Amsterdam-Holandia-9-11-07-2015-,59303,0,1.html","Sprawozdanie:  16th International Neuropsychoanalysis Congress: Plasticity  and repetition [and other topics] Amsterdam, Holandia, 9-11.07.2015.",2015,49,5,1117-1119,https://doi.org/10.12740/PP/59303,ARTICLE
"https://www.psychiatriapolska.pl/Od-Redakcji,59097,0,1.html",Od Redakcji,2015,49,4,659-660,https://doi.org/10.12740/PP/59097,
"https://www.psychiatriapolska.pl/Klasyfikacja-zaburzen-nastroju,58259,0,1.html",Klasyfikacja zaburzeń nastroju,2015,49,4,663-671,https://doi.org/10.12740/PP/58259,
"https://www.psychiatriapolska.pl/Ostra-psychoza-w-przebiegu-leczenia-przelomu-nadnerczowego-hydrokortyzonem-u-pacjentki-z-wtorna-niedoczynnoscia-nadnerczy-opis-przypadku,58073,0,1.html",Ostra psychoza  w przebiegu leczenia przełomu nadnerczowego  hydrokortyzonem u pacjentki z wtórną niedoczynnością nadnerczy -  opis przypadku,2015,49,4,673-681,https://doi.org/10.12740/PP/28342,
"https://www.psychiatriapolska.pl/Wartosc-kliniczna-wybranych-parametrow-w-przewidywaniu-depresji-po-udarze-mozgu-w-czasie-rocznej-obserwacji-,58103,0,1.html",Wartość kliniczna wybranych parametrów w przewidywaniu depresji po udarze mózgu w czasie rocznej obserwacji.,2015,49,4,683-696,https://doi.org/10.12740/PP/38439,
"https://www.psychiatriapolska.pl/Zaleznosci-miedzy-roznymi-wymiarami-temperamentu-a-stezeniami-wybranych-cytokin-i-zespolem-stresu-pourazowego-powstalym-u-mezczyzn-po-urazach-mechanicznych-konczyn-dolnych-,58115,0,1.html",Zależności między różnymi wymiarami temperamentu a stężeniami wybranych cytokin i zespołem stresu pourazowego powstałym u mężczyzn po urazach mechanicznych kończyn dolnych.,2015,49,4,697-708,https://doi.org/10.12740/PP/26614,
"https://www.psychiatriapolska.pl/Parametry-sliny-przyusznej-u-pacjentow-z-zarlocznoscia-psychiczna-bulimia-nervosa-kontrolowane-badanie-kliniczne-,58130,0,1.html",Parametry śliny przyusznej u pacjentów z żarłocznością psychiczną (bulimia nervosa) - kontrolowane badanie kliniczne.,2015,49,4,709-720,https://doi.org/10.12740/PP/31267,ARTICLE
"https://www.psychiatriapolska.pl/Zaburzenia-motoryki-przewodu-pokarmowego-u-chorych-na-jadlowstret-psychiczny-przeglad-pismiennictwa,58248,0,1.html",Zaburzenia motoryki przewodu pokarmowego u chorych na jadłowstręt psychiczny  – przegląd piśmiennictwa,2015,49,4,721-729,https://doi.org/10.12740/PP/35482,ARTICLE
"https://www.psychiatriapolska.pl/Percepcja-relacji-w-rodzinie-pochodzenia-pacjentek-z-zaburzeniami-odzywiania-sie-a-percepcja-relacji-w-rodzinach-pochodzenia-ich-rodzicow,58055,0,1.html",Percepcja relacji w rodzinie pochodzenia pacjentek z zaburzeniami odżywiania się a percepcja relacji w rodzinach pochodzenia ich rodziców,2015,49,4,731-746,https://doi.org/10.12740/PP/32796,ARTICLE
"https://www.psychiatriapolska.pl/Zwiazek-pomiedzy-obrazem-siebie-a-repertuarem-stosowanych-mechanizmow-obronnych-w-grupie-pacjentow-mlodziezowych-leczonych-psychiatrycznie,58135,0,1.html",Związek pomiędzy obrazem siebie a repertuarem stosowanych mechanizmów obronnych w grupie pacjentów młodzieżowych leczonych psychiatrycznie,2015,49,4,747-756,https://doi.org/10.12740/PP/30017,ARTICLE
"https://www.psychiatriapolska.pl/Zaburzenia-osobowosci-u-mlodziezy,58091,0,1.html",Zaburzenia osobowości u młodzieży,2015,49,4,757-764,https://doi.org/10.12740/PP/28272,ARTICLE
"https://www.psychiatriapolska.pl/Czestosc-zamierzonych-samookaleczen-bez-intencji-samobojczych-Nonsuicidal-Self-Injury-NSSI-wsrod-uczniow-szkol-ponadpodstawowych-w-odniesieniu-do-wieku-i-plci-,58161,0,1.html",Częstość zamierzonych samookaleczeń bez intencji samobójczych – Nonsuicidal Self-Injury (NSSI) wśród uczniów szkół ponadpodstawowych w odniesieniu do wieku i płci.,2015,49,4,765-778,https://doi.org/10.12740/psychiatriapolska.pl/online-first/3,ARTICLE
"https://www.psychiatriapolska.pl/Przezczaszkowa-stymulacja-magnetyczna-w-leczeniu-roznych-zaburzen-psychicznych-przeglad-najwazniejszych-badan-i-najnowszych-informacji-,58057,0,1.html",Przezczaszkowa stymulacja magnetyczna w leczeniu różnych zaburzeń psychicznych - przegląd najważniejszych badań i najnowszych informacji.,2015,49,4,779-789,https://doi.org/10.12740/PP/27018,ARTICLE
"https://www.psychiatriapolska.pl/Zastosowanie-stymulacji-DBS-w-zaburzeniach-psychicznych-szanse-i-zagrozenia-,58163,0,1.html",Zastosowanie stymulacji DBS w zaburzeniach psychicznych - szanse i zagrożenia.,2015,49,4,791-800,https://doi.org/10.12740/PP/25162,ARTICLE
"https://www.psychiatriapolska.pl/Fibromialgia-multidyscyplinarne-podejscie,58123,0,1.html",Fibromialgia - multidyscyplinarne podejście,2015,49,4,801-810,https://doi.org/10.12740/psychiatriapolska.pl/online-first/4,ARTICLE
"https://www.psychiatriapolska.pl/Nieadaptacyjna-reakcja-na-chorobe-radzenie-sobie-ze-stresem-zmienne-demograficzne-a-objawy-traumy-u-osob-chorych-na-nowotwory-,58087,0,1.html","Nieadaptacyjna reakcja na chorobę - radzenie sobie ze stresem, zmienne demograficzne a objawy traumy u osób chorych na nowotwory.",2015,49,4,811-819,https://doi.org/10.12740/PP/27107,ARTICLE
